order_item_id,order_id,product_id,quantity,unit_price,line_total,item_status,ship_date,delivered_date,canceled_date,date_created,date_updated
33622,7529,9578,2,5.04,10.08,Shipped,"2025-09-20 00:00:00",NULL,NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33623,7529,3955,3,10.14,30.42,Delivered,"2025-09-19 00:00:00","2025-09-23 00:00:00",NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33624,7529,5804,1,18.10,18.10,Shipped,"2025-09-19 00:00:00",NULL,NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33625,7529,680,1,8.57,8.57,Delivered,"2025-09-20 00:00:00","2025-09-21 00:00:00",NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33626,7529,5713,1,21.46,21.46,Delivered,"2025-09-20 00:00:00","2025-09-24 00:00:00",NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33627,7529,6389,2,7.33,14.66,Delivered,"2025-09-20 00:00:00","2025-09-23 00:00:00",NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33628,7529,181,4,14.07,56.28,Shipped,"2025-09-19 00:00:00",NULL,NULL,"2025-09-17 00:00:00","2026-04-16 11:56:38"
33629,7530,2127,2,5.02,10.04,Canceled,NULL,NULL,"2024-07-06 00:00:00","2024-07-05 00:00:00","2026-04-17 10:29:05"
33630,7530,6832,4,2.40,9.60,Canceled,NULL,NULL,"2024-07-07 00:00:00","2024-07-05 00:00:00","2026-04-17 10:29:05"
33631,7531,4904,1,18.39,18.39,Delivered,"2024-08-17 00:00:00","2024-08-21 00:00:00",NULL,"2024-08-14 00:00:00","2026-04-16 11:56:38"
33632,7531,6330,2,4.96,9.92,Delivered,"2024-08-16 00:00:00","2024-08-18 00:00:00",NULL,"2024-08-14 00:00:00","2026-04-16 11:56:38"
33633,7531,8962,2,2.39,4.78,Shipped,"2024-08-15 00:00:00",NULL,NULL,"2024-08-14 00:00:00","2026-04-16 11:56:38"
33634,7531,5119,1,16.31,16.31,Delivered,"2024-08-15 00:00:00","2024-08-20 00:00:00",NULL,"2024-08-14 00:00:00","2026-04-16 11:56:38"
33635,7531,751,1,5.89,5.89,Delivered,"2024-08-17 00:00:00","2024-08-19 00:00:00",NULL,"2024-08-14 00:00:00","2026-04-16 11:56:38"
33636,7531,1602,2,3.85,7.70,Delivered,"2024-08-16 00:00:00","2024-08-17 00:00:00",NULL,"2024-08-14 00:00:00","2026-04-16 11:56:38"
33637,7532,6360,3,10.10,30.30,Delivered,"2025-10-17 00:00:00","2025-10-22 00:00:00",NULL,"2025-10-16 00:00:00","2026-04-16 11:56:38"
33638,7533,915,4,10.09,40.36,Delivered,"2021-08-13 00:00:00","2021-08-17 00:00:00",NULL,"2021-08-10 00:00:00","2026-04-16 11:56:38"
33639,7533,1171,5,20.39,101.95,Delivered,"2021-08-13 00:00:00","2021-08-14 00:00:00",NULL,"2021-08-10 00:00:00","2026-04-16 11:56:38"
33640,7533,646,4,10.56,42.24,Delivered,"2021-08-12 00:00:00","2021-08-13 00:00:00",NULL,"2021-08-10 00:00:00","2026-04-16 11:56:38"
33641,7534,2891,3,11.54,34.62,Delivered,"2023-07-29 00:00:00","2023-08-03 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33642,7534,1103,4,7.51,30.04,Delivered,"2023-07-29 00:00:00","2023-08-02 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33643,7534,9570,4,7.75,31.00,Shipped,"2023-07-28 00:00:00",NULL,NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33644,7534,22,5,27.54,137.70,Delivered,"2023-07-29 00:00:00","2023-08-02 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33645,7534,8182,2,3.77,7.54,Delivered,"2023-07-28 00:00:00","2023-08-01 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33646,7534,5338,5,6.51,32.55,Delivered,"2023-07-27 00:00:00","2023-07-31 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33647,7534,5834,2,6.35,12.70,Delivered,"2023-07-28 00:00:00","2023-07-30 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33648,7534,8805,4,4.90,19.60,Delivered,"2023-07-27 00:00:00","2023-07-29 00:00:00",NULL,"2023-07-26 00:00:00","2026-04-16 11:56:38"
33649,7535,2084,3,12.80,38.40,Canceled,NULL,NULL,"2026-04-07 00:00:00","2026-04-07 00:00:00","2026-04-17 10:29:05"
33650,7536,6422,3,2.04,6.12,Shipped,"2026-02-04 00:00:00",NULL,NULL,"2026-02-03 00:00:00","2026-04-16 11:56:38"
33651,7536,7207,1,8.22,8.22,Delivered,"2026-02-04 00:00:00","2026-02-09 00:00:00",NULL,"2026-02-03 00:00:00","2026-04-16 11:56:38"
33652,7536,5880,4,2.99,11.96,Delivered,"2026-02-05 00:00:00","2026-02-06 00:00:00",NULL,"2026-02-03 00:00:00","2026-04-16 11:56:38"
33653,7536,3942,5,26.86,134.30,Shipped,"2026-02-05 00:00:00",NULL,NULL,"2026-02-03 00:00:00","2026-04-16 11:56:38"
33654,7537,8255,3,8.31,24.93,Shipped,"2026-04-14 00:00:00",NULL,NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33655,7537,5921,3,12.68,38.04,Delivered,"2026-04-15 00:00:00","2026-04-17 00:00:00",NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33656,7537,6305,3,14.93,44.79,Delivered,"2026-04-15 00:00:00","2026-04-17 00:00:00",NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33657,7537,7785,3,5.03,15.09,Delivered,"2026-04-16 00:00:00","2026-04-17 00:00:00",NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33658,7537,7291,1,17.53,17.53,Delivered,"2026-04-14 00:00:00","2026-04-16 00:00:00",NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33659,7537,4819,3,16.63,49.89,Delivered,"2026-04-14 00:00:00","2026-04-19 00:00:00",NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33660,7537,7323,4,4.97,19.88,Shipped,"2026-04-14 00:00:00",NULL,NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33661,7537,3711,3,9.77,29.31,Delivered,"2026-04-16 00:00:00","2026-04-21 00:00:00",NULL,"2026-04-13 00:00:00","2026-04-16 11:56:38"
33662,7538,4740,3,10.00,30.00,Delivered,"2025-11-26 00:00:00","2025-11-28 00:00:00",NULL,"2025-11-24 00:00:00","2026-04-16 11:56:38"
33663,7538,9439,3,10.80,32.40,Delivered,"2025-11-27 00:00:00","2025-11-29 00:00:00",NULL,"2025-11-24 00:00:00","2026-04-16 11:56:38"
33664,7538,8179,2,5.08,10.16,Shipped,"2025-11-25 00:00:00",NULL,NULL,"2025-11-24 00:00:00","2026-04-16 11:56:38"
33665,7539,1602,3,4.26,12.78,Delivered,"2026-03-23 00:00:00","2026-03-25 00:00:00",NULL,"2026-03-22 00:00:00","2026-04-16 11:56:38"
33666,7539,7208,1,7.48,7.48,Shipped,"2026-03-23 00:00:00",NULL,NULL,"2026-03-22 00:00:00","2026-04-16 11:56:38"
33667,7539,5403,3,10.33,30.99,Shipped,"2026-03-24 00:00:00",NULL,NULL,"2026-03-22 00:00:00","2026-04-16 11:56:38"
33668,7539,3271,3,6.43,19.29,Shipped,"2026-03-25 00:00:00",NULL,NULL,"2026-03-22 00:00:00","2026-04-16 11:56:38"
33669,7539,852,5,16.34,81.70,Canceled,NULL,NULL,"2026-03-23 00:00:00","2026-03-22 00:00:00","2026-04-17 10:29:05"
33670,7539,1588,3,10.31,30.93,Delivered,"2026-03-25 00:00:00","2026-03-26 00:00:00",NULL,"2026-03-22 00:00:00","2026-04-16 11:56:38"
33671,7540,5909,4,19.62,78.48,Delivered,"2025-04-20 00:00:00","2025-04-22 00:00:00",NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33672,7540,8613,3,8.98,26.94,Shipped,"2025-04-19 00:00:00",NULL,NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33673,7540,2907,5,5.42,27.10,Delivered,"2025-04-20 00:00:00","2025-04-22 00:00:00",NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33674,7540,265,1,6.92,6.92,Delivered,"2025-04-19 00:00:00","2025-04-23 00:00:00",NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33675,7540,8171,3,9.73,29.19,Delivered,"2025-04-20 00:00:00","2025-04-21 00:00:00",NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33676,7540,4908,5,19.77,98.85,Delivered,"2025-04-19 00:00:00","2025-04-22 00:00:00",NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33677,7540,4714,5,28.94,144.70,Delivered,"2025-04-19 00:00:00","2025-04-21 00:00:00",NULL,"2025-04-17 00:00:00","2026-04-16 11:56:38"
33678,7540,6480,1,4.34,4.34,Canceled,NULL,NULL,"2025-04-17 00:00:00","2025-04-17 00:00:00","2026-04-17 10:29:05"
33679,7541,772,5,17.92,89.60,Canceled,NULL,NULL,"2023-05-07 00:00:00","2023-05-05 00:00:00","2026-04-17 10:29:05"
33680,7541,8157,4,3.71,14.84,Delivered,"2023-05-08 00:00:00","2023-05-12 00:00:00",NULL,"2023-05-05 00:00:00","2026-04-16 11:56:38"
33681,7541,7254,2,3.30,6.60,Shipped,"2023-05-08 00:00:00",NULL,NULL,"2023-05-05 00:00:00","2026-04-16 11:56:38"
33682,7541,5898,3,1.88,5.64,Delivered,"2023-05-06 00:00:00","2023-05-11 00:00:00",NULL,"2023-05-05 00:00:00","2026-04-16 11:56:38"
33683,7541,2783,1,8.52,8.52,Delivered,"2023-05-08 00:00:00","2023-05-10 00:00:00",NULL,"2023-05-05 00:00:00","2026-04-16 11:56:38"
33684,7541,4335,3,3.19,9.57,Canceled,NULL,NULL,"2023-05-07 00:00:00","2023-05-05 00:00:00","2026-04-17 10:29:05"
33685,7541,4625,3,6.06,18.18,Delivered,"2023-05-07 00:00:00","2023-05-12 00:00:00",NULL,"2023-05-05 00:00:00","2026-04-16 11:56:38"
33686,7541,1856,3,13.71,41.13,Shipped,"2023-05-08 00:00:00",NULL,NULL,"2023-05-05 00:00:00","2026-04-16 11:56:38"
33687,7542,7265,3,4.05,12.15,Shipped,"2022-01-25 00:00:00",NULL,NULL,"2022-01-23 00:00:00","2026-04-16 11:56:38"
33688,7542,2003,1,6.84,6.84,Delivered,"2022-01-25 00:00:00","2022-01-29 00:00:00",NULL,"2022-01-23 00:00:00","2026-04-16 11:56:38"
33689,7543,419,5,25.55,127.75,Delivered,"2025-11-27 00:00:00","2025-12-01 00:00:00",NULL,"2025-11-26 00:00:00","2026-04-16 11:56:38"
33690,7543,9589,1,8.32,8.32,Shipped,"2025-11-29 00:00:00",NULL,NULL,"2025-11-26 00:00:00","2026-04-16 11:56:38"
33691,7544,2875,1,3.32,3.32,Delivered,"2021-05-17 00:00:00","2021-05-19 00:00:00",NULL,"2021-05-15 00:00:00","2026-04-16 11:56:38"
33692,7544,9685,1,5.68,5.68,Delivered,"2021-05-17 00:00:00","2021-05-18 00:00:00",NULL,"2021-05-15 00:00:00","2026-04-16 11:56:38"
33693,7545,1525,5,27.43,137.15,Delivered,"2026-03-15 00:00:00","2026-03-16 00:00:00",NULL,"2026-03-12 00:00:00","2026-04-16 11:56:38"
33694,7545,5637,2,4.13,8.26,Delivered,"2026-03-13 00:00:00","2026-03-16 00:00:00",NULL,"2026-03-12 00:00:00","2026-04-16 11:56:38"
33695,7545,1521,4,26.84,107.36,Delivered,"2026-03-13 00:00:00","2026-03-18 00:00:00",NULL,"2026-03-12 00:00:00","2026-04-16 11:56:38"
33696,7545,3694,1,8.49,8.49,Shipped,"2026-03-13 00:00:00",NULL,NULL,"2026-03-12 00:00:00","2026-04-16 11:56:38"
33697,7545,8216,5,4.33,21.65,Delivered,"2026-03-15 00:00:00","2026-03-19 00:00:00",NULL,"2026-03-12 00:00:00","2026-04-16 11:56:38"
33698,7545,1691,2,13.50,27.00,Shipped,"2026-03-13 00:00:00",NULL,NULL,"2026-03-12 00:00:00","2026-04-16 11:56:38"
33699,7546,6004,1,4.73,4.73,Shipped,"2025-06-09 00:00:00",NULL,NULL,"2025-06-06 00:00:00","2026-04-16 11:56:38"
33700,7546,9024,2,3.83,7.66,Shipped,"2025-06-07 00:00:00",NULL,NULL,"2025-06-06 00:00:00","2026-04-16 11:56:38"
33701,7546,792,2,15.33,30.66,Delivered,"2025-06-09 00:00:00","2025-06-10 00:00:00",NULL,"2025-06-06 00:00:00","2026-04-16 11:56:38"
33702,7546,7777,1,4.58,4.58,Delivered,"2025-06-07 00:00:00","2025-06-08 00:00:00",NULL,"2025-06-06 00:00:00","2026-04-16 11:56:38"
33703,7547,2892,4,12.80,51.20,Shipped,"2026-03-01 00:00:00",NULL,NULL,"2026-02-28 00:00:00","2026-04-16 11:56:38"
33704,7547,4573,5,4.79,23.95,Delivered,"2026-03-03 00:00:00","2026-03-04 00:00:00",NULL,"2026-02-28 00:00:00","2026-04-16 11:56:38"
33705,7547,2587,3,11.43,34.29,Delivered,"2026-03-01 00:00:00","2026-03-06 00:00:00",NULL,"2026-02-28 00:00:00","2026-04-16 11:56:38"
33706,7547,3197,3,10.04,30.12,Delivered,"2026-03-03 00:00:00","2026-03-05 00:00:00",NULL,"2026-02-28 00:00:00","2026-04-16 11:56:38"
33707,7547,5866,3,9.86,29.58,Delivered,"2026-03-03 00:00:00","2026-03-08 00:00:00",NULL,"2026-02-28 00:00:00","2026-04-16 11:56:38"
33708,7548,9314,3,6.04,18.12,Shipped,"2024-12-01 00:00:00",NULL,NULL,"2024-11-30 00:00:00","2026-04-16 11:56:38"
33709,7548,4950,5,28.51,142.55,Delivered,"2024-12-01 00:00:00","2024-12-05 00:00:00",NULL,"2024-11-30 00:00:00","2026-04-16 11:56:38"
33710,7548,6827,1,8.89,8.89,Delivered,"2024-12-03 00:00:00","2024-12-08 00:00:00",NULL,"2024-11-30 00:00:00","2026-04-16 11:56:38"
33711,7548,245,4,14.26,57.04,Delivered,"2024-12-01 00:00:00","2024-12-02 00:00:00",NULL,"2024-11-30 00:00:00","2026-04-16 11:56:38"
33712,7548,6179,1,2.66,2.66,Delivered,"2024-12-01 00:00:00","2024-12-06 00:00:00",NULL,"2024-11-30 00:00:00","2026-04-16 11:56:38"
33713,7548,2207,5,8.87,44.35,Delivered,"2024-12-02 00:00:00","2024-12-04 00:00:00",NULL,"2024-11-30 00:00:00","2026-04-16 11:56:38"
33714,7549,7024,1,6.55,6.55,Delivered,"2023-01-05 00:00:00","2023-01-07 00:00:00",NULL,"2023-01-04 00:00:00","2026-04-16 11:56:38"
33715,7550,9294,3,3.75,11.25,Delivered,"2025-08-12 00:00:00","2025-08-17 00:00:00",NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33716,7550,8017,4,6.66,26.64,Shipped,"2025-08-11 00:00:00",NULL,NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33717,7550,4144,1,7.03,7.03,Canceled,NULL,NULL,"2025-08-11 00:00:00","2025-08-09 00:00:00","2026-04-17 10:29:05"
33718,7550,498,1,9.92,9.92,Delivered,"2025-08-10 00:00:00","2025-08-12 00:00:00",NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33719,7550,8190,5,6.03,30.15,Shipped,"2025-08-10 00:00:00",NULL,NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33720,7550,1394,3,17.17,51.51,Delivered,"2025-08-11 00:00:00","2025-08-16 00:00:00",NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33721,7550,9683,1,4.47,4.47,Shipped,"2025-08-10 00:00:00",NULL,NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33722,7550,4733,5,18.28,91.40,Delivered,"2025-08-10 00:00:00","2025-08-13 00:00:00",NULL,"2025-08-09 00:00:00","2026-04-16 11:56:38"
33723,7551,7148,1,8.91,8.91,Delivered,"2025-10-18 00:00:00","2025-10-21 00:00:00",NULL,"2025-10-17 00:00:00","2026-04-16 11:56:38"
33724,7552,3226,2,7.89,15.78,Canceled,NULL,NULL,"2022-06-07 00:00:00","2022-06-05 00:00:00","2026-04-17 10:29:05"
33725,7552,5033,3,13.08,39.24,Delivered,"2022-06-08 00:00:00","2022-06-10 00:00:00",NULL,"2022-06-05 00:00:00","2026-04-16 11:56:38"
33726,7553,2840,2,14.07,28.14,Delivered,"2025-04-02 00:00:00","2025-04-04 00:00:00",NULL,"2025-04-01 00:00:00","2026-04-16 11:56:38"
33727,7553,3616,5,9.89,49.45,Delivered,"2025-04-03 00:00:00","2025-04-04 00:00:00",NULL,"2025-04-01 00:00:00","2026-04-16 11:56:38"
33728,7554,8288,4,17.19,68.76,Delivered,"2026-02-10 00:00:00","2026-02-15 00:00:00",NULL,"2026-02-08 00:00:00","2026-04-16 11:56:38"
33729,7554,7207,1,8.41,8.41,Shipped,"2026-02-11 00:00:00",NULL,NULL,"2026-02-08 00:00:00","2026-04-16 11:56:38"
33730,7554,3445,5,5.98,29.90,Delivered,"2026-02-11 00:00:00","2026-02-12 00:00:00",NULL,"2026-02-08 00:00:00","2026-04-16 11:56:38"
33731,7554,2796,4,11.31,45.24,Shipped,"2026-02-10 00:00:00",NULL,NULL,"2026-02-08 00:00:00","2026-04-16 11:56:38"
33732,7555,4671,5,19.82,99.10,Delivered,"2025-03-09 00:00:00","2025-03-10 00:00:00",NULL,"2025-03-07 00:00:00","2026-04-16 11:56:38"
33733,7555,352,2,6.44,12.88,Delivered,"2025-03-08 00:00:00","2025-03-10 00:00:00",NULL,"2025-03-07 00:00:00","2026-04-16 11:56:38"
33734,7555,9707,4,8.08,32.32,Shipped,"2025-03-09 00:00:00",NULL,NULL,"2025-03-07 00:00:00","2026-04-16 11:56:38"
33735,7555,6158,5,2.53,12.65,Delivered,"2025-03-10 00:00:00","2025-03-13 00:00:00",NULL,"2025-03-07 00:00:00","2026-04-16 11:56:38"
33736,7555,5377,4,3.23,12.92,Delivered,"2025-03-09 00:00:00","2025-03-12 00:00:00",NULL,"2025-03-07 00:00:00","2026-04-16 11:56:38"
33737,7555,4760,2,15.91,31.82,Delivered,"2025-03-09 00:00:00","2025-03-12 00:00:00",NULL,"2025-03-07 00:00:00","2026-04-16 11:56:38"
33738,7556,5176,2,10.33,20.66,Delivered,"2023-10-07 00:00:00","2023-10-12 00:00:00",NULL,"2023-10-06 00:00:00","2026-04-16 11:56:38"
33739,7556,8462,3,5.29,15.87,Shipped,"2023-10-09 00:00:00",NULL,NULL,"2023-10-06 00:00:00","2026-04-16 11:56:38"
33740,7556,9940,5,5.43,27.15,Delivered,"2023-10-09 00:00:00","2023-10-13 00:00:00",NULL,"2023-10-06 00:00:00","2026-04-16 11:56:38"
33741,7556,601,2,11.16,22.32,Delivered,"2023-10-09 00:00:00","2023-10-13 00:00:00",NULL,"2023-10-06 00:00:00","2026-04-16 11:56:38"
33742,7557,3618,4,7.09,28.36,Shipped,"2025-08-10 00:00:00",NULL,NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33743,7557,4864,2,16.26,32.52,Shipped,"2025-08-09 00:00:00",NULL,NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33744,7557,6750,3,7.47,22.41,Delivered,"2025-08-08 00:00:00","2025-08-12 00:00:00",NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33745,7557,4835,4,2.00,8.00,Delivered,"2025-08-10 00:00:00","2025-08-14 00:00:00",NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33746,7557,3492,5,6.97,34.85,Delivered,"2025-08-10 00:00:00","2025-08-11 00:00:00",NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33747,7557,4118,3,5.17,15.51,Shipped,"2025-08-10 00:00:00",NULL,NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33748,7557,6719,2,5.80,11.60,Delivered,"2025-08-09 00:00:00","2025-08-14 00:00:00",NULL,"2025-08-07 00:00:00","2026-04-16 11:56:38"
33749,7558,8294,3,3.11,9.33,Canceled,NULL,NULL,"2023-12-09 00:00:00","2023-12-08 00:00:00","2026-04-17 10:29:05"
33750,7558,5585,5,9.37,46.85,Delivered,"2023-12-11 00:00:00","2023-12-15 00:00:00",NULL,"2023-12-08 00:00:00","2026-04-16 11:56:38"
33751,7558,3252,3,7.76,23.28,Canceled,NULL,NULL,"2023-12-09 00:00:00","2023-12-08 00:00:00","2026-04-17 10:29:05"
33752,7559,2850,4,10.16,40.64,Shipped,"2025-10-11 00:00:00",NULL,NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33753,7559,9684,1,3.38,3.38,Delivered,"2025-10-11 00:00:00","2025-10-12 00:00:00",NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33754,7559,262,4,26.46,105.84,Delivered,"2025-10-10 00:00:00","2025-10-11 00:00:00",NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33755,7559,2410,2,11.97,23.94,Delivered,"2025-10-11 00:00:00","2025-10-15 00:00:00",NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33756,7559,2051,1,15.68,15.68,Shipped,"2025-10-10 00:00:00",NULL,NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33757,7559,3273,3,5.84,17.52,Delivered,"2025-10-10 00:00:00","2025-10-11 00:00:00",NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33758,7559,8971,4,5.44,21.76,Delivered,"2025-10-10 00:00:00","2025-10-13 00:00:00",NULL,"2025-10-09 00:00:00","2026-04-16 11:56:38"
33759,7560,197,4,9.70,38.80,Shipped,"2024-06-01 00:00:00",NULL,NULL,"2024-05-30 00:00:00","2026-04-16 11:56:38"
33760,7560,470,1,5.12,5.12,Delivered,"2024-06-02 00:00:00","2024-06-03 00:00:00",NULL,"2024-05-30 00:00:00","2026-04-16 11:56:38"
33761,7561,5758,2,9.84,19.68,Delivered,"2025-03-04 00:00:00","2025-03-08 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33762,7561,2070,3,9.46,28.38,Delivered,"2025-03-06 00:00:00","2025-03-10 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33763,7561,940,5,5.91,29.55,Shipped,"2025-03-05 00:00:00",NULL,NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33764,7561,6193,1,5.32,5.32,Canceled,NULL,NULL,"2025-03-04 00:00:00","2025-03-03 00:00:00","2026-04-17 10:29:05"
33765,7561,7363,2,13.02,26.04,Delivered,"2025-03-05 00:00:00","2025-03-06 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33766,7561,8610,3,5.01,15.03,Delivered,"2025-03-05 00:00:00","2025-03-07 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33767,7561,7446,5,15.41,77.05,Shipped,"2025-03-05 00:00:00",NULL,NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33768,7561,9713,3,1.87,5.61,Delivered,"2025-03-06 00:00:00","2025-03-07 00:00:00",NULL,"2025-03-03 00:00:00","2026-04-16 11:56:38"
33769,7562,1443,1,8.55,8.55,Shipped,"2022-07-15 00:00:00",NULL,NULL,"2022-07-14 00:00:00","2026-04-16 11:56:38"
33770,7562,4692,5,10.85,54.25,Delivered,"2022-07-17 00:00:00","2022-07-21 00:00:00",NULL,"2022-07-14 00:00:00","2026-04-16 11:56:38"
33771,7562,6819,2,8.08,16.16,Delivered,"2022-07-17 00:00:00","2022-07-22 00:00:00",NULL,"2022-07-14 00:00:00","2026-04-16 11:56:38"
33772,7562,2823,2,5.99,11.98,Canceled,NULL,NULL,"2022-07-16 00:00:00","2022-07-14 00:00:00","2026-04-17 10:29:05"
33773,7563,6663,4,6.19,24.76,Delivered,"2025-05-01 00:00:00","2025-05-03 00:00:00",NULL,"2025-04-29 00:00:00","2026-04-16 11:56:38"
33774,7563,2849,2,17.01,34.02,Delivered,"2025-04-30 00:00:00","2025-05-03 00:00:00",NULL,"2025-04-29 00:00:00","2026-04-16 11:56:38"
33775,7563,9973,2,5.81,11.62,Shipped,"2025-05-01 00:00:00",NULL,NULL,"2025-04-29 00:00:00","2026-04-16 11:56:38"
33776,7563,1254,2,5.96,11.92,Shipped,"2025-04-30 00:00:00",NULL,NULL,"2025-04-29 00:00:00","2026-04-16 11:56:38"
33777,7563,4353,2,20.03,40.06,Canceled,NULL,NULL,"2025-04-29 00:00:00","2025-04-29 00:00:00","2026-04-17 10:29:05"
33778,7563,2369,4,6.30,25.20,Delivered,"2025-05-01 00:00:00","2025-05-04 00:00:00",NULL,"2025-04-29 00:00:00","2026-04-16 11:56:38"
33779,7564,7775,5,8.04,40.20,Delivered,"2025-03-20 00:00:00","2025-03-22 00:00:00",NULL,"2025-03-18 00:00:00","2026-04-16 11:56:38"
33780,7564,812,1,11.41,11.41,Delivered,"2025-03-20 00:00:00","2025-03-23 00:00:00",NULL,"2025-03-18 00:00:00","2026-04-16 11:56:38"
33781,7564,2804,3,10.42,31.26,Shipped,"2025-03-21 00:00:00",NULL,NULL,"2025-03-18 00:00:00","2026-04-16 11:56:38"
33782,7564,8589,5,6.53,32.65,Delivered,"2025-03-19 00:00:00","2025-03-22 00:00:00",NULL,"2025-03-18 00:00:00","2026-04-16 11:56:38"
33783,7564,3064,3,9.98,29.94,Delivered,"2025-03-21 00:00:00","2025-03-26 00:00:00",NULL,"2025-03-18 00:00:00","2026-04-16 11:56:38"
33784,7564,4927,5,6.70,33.50,Delivered,"2025-03-20 00:00:00","2025-03-22 00:00:00",NULL,"2025-03-18 00:00:00","2026-04-16 11:56:38"
33785,7565,5124,5,5.10,25.50,Delivered,"2026-04-02 00:00:00","2026-04-03 00:00:00",NULL,"2026-03-31 00:00:00","2026-04-16 11:56:38"
33786,7565,9476,3,2.68,8.04,Shipped,"2026-04-02 00:00:00",NULL,NULL,"2026-03-31 00:00:00","2026-04-16 11:56:38"
33787,7565,2238,1,9.72,9.72,Delivered,"2026-04-02 00:00:00","2026-04-06 00:00:00",NULL,"2026-03-31 00:00:00","2026-04-16 11:56:38"
33788,7565,5064,4,7.29,29.16,Delivered,"2026-04-01 00:00:00","2026-04-06 00:00:00",NULL,"2026-03-31 00:00:00","2026-04-16 11:56:38"
33789,7565,5402,5,4.41,22.05,Canceled,NULL,NULL,"2026-04-02 00:00:00","2026-03-31 00:00:00","2026-04-17 10:29:05"
33790,7566,8398,2,5.74,11.48,Delivered,"2026-04-16 00:00:00","2026-04-20 00:00:00",NULL,"2026-04-15 00:00:00","2026-04-16 11:56:38"
33791,7566,4081,3,6.36,19.08,Canceled,NULL,NULL,"2026-04-15 00:00:00","2026-04-15 00:00:00","2026-04-17 10:29:05"
33792,7566,7718,3,6.94,20.82,Delivered,"2026-04-17 00:00:00","2026-04-22 00:00:00",NULL,"2026-04-15 00:00:00","2026-04-16 11:56:38"
33793,7566,6326,2,8.63,17.26,Delivered,"2026-04-16 00:00:00","2026-04-20 00:00:00",NULL,"2026-04-15 00:00:00","2026-04-16 11:56:38"
33794,7566,1992,2,8.13,16.26,Shipped,"2026-04-16 00:00:00",NULL,NULL,"2026-04-15 00:00:00","2026-04-16 11:56:38"
33795,7566,7327,4,5.56,22.24,Delivered,"2026-04-17 00:00:00","2026-04-20 00:00:00",NULL,"2026-04-15 00:00:00","2026-04-16 11:56:38"
33796,7567,3035,5,12.21,61.05,Delivered,"2024-03-16 00:00:00","2024-03-21 00:00:00",NULL,"2024-03-15 00:00:00","2026-04-16 11:56:38"
