order_id,order_item_id,product_key,customer_key,order_date_key,ship_date_key,delivered_date_key,canceled_date_key,order_datetime,order_delivery_fee,ship_datetime,delivered_datetime,canceled_datetime,quantity,unit_price,line_total,item_status
5641,25181,5381,55,20210902,20210904,20210909,NULL,"2021-09-02 08:25:53",0.00,"2021-09-04 13:04:00","2021-09-09 16:32:00",NULL,1,16.02,16.02,DELIVERED
5642,25186,5628,266,20260330,20260401,20260405,NULL,"2026-03-30 11:20:11",0.00,"2026-04-01 15:56:00","2026-04-05 14:54:00",NULL,1,3.75,3.75,DELIVERED
5642,25189,7273,266,20260330,20260402,20260405,NULL,"2026-03-30 11:20:11",0.00,"2026-04-02 08:18:00","2026-04-05 14:50:40",NULL,1,2.91,2.91,DELIVERED
5642,25192,8752,266,20260330,20260331,20260404,NULL,"2026-03-30 11:20:11",0.00,"2026-03-31 12:03:00","2026-04-04 18:23:00",NULL,4,8.19,32.76,DELIVERED
5643,25194,5721,219,20220131,20220202,20220207,NULL,"2022-01-31 01:57:17",25.00,"2022-02-02 16:57:00","2022-02-07 12:44:00",NULL,2,9.86,19.72,DELIVERED
5644,25195,9760,292,20250318,20250320,20250324,NULL,"2025-03-18 18:25:43",0.00,"2025-03-20 14:52:00","2025-03-24 15:22:00",NULL,4,9.30,37.20,DELIVERED
5645,25198,8783,111,20240823,20240824,20240829,NULL,"2024-08-23 16:13:07",0.00,"2024-08-24 17:00:00","2024-08-29 11:10:00",NULL,5,5.35,26.75,DELIVERED
5645,25200,8258,111,20240823,20240825,20240827,NULL,"2024-08-23 16:13:07",0.00,"2024-08-25 09:13:00","2024-08-27 15:39:00",NULL,3,4.58,13.74,DELIVERED
5651,25218,9474,287,20220807,NULL,NULL,20220808,"2022-08-07 03:58:13",0.00,NULL,NULL,"2022-08-08 00:00:00",3,13.42,40.26,CANCELED
5651,25219,5731,287,20220807,20220808,20220810,NULL,"2022-08-07 03:58:13",0.00,"2022-08-08 15:22:00","2022-08-10 15:11:00",NULL,5,8.58,42.90,DELIVERED
5655,25231,7867,268,20251129,20251202,20251205,NULL,"2025-11-29 18:31:04",0.00,"2025-12-02 15:46:00","2025-12-05 15:46:00",NULL,3,7.82,23.46,DELIVERED
5655,25232,8932,268,20251129,20251201,20251202,NULL,"2025-11-29 18:31:04",0.00,"2025-12-01 08:48:00","2025-12-02 18:17:00",NULL,2,5.37,10.74,DELIVERED
5655,25235,6951,268,20251129,20251201,20251203,NULL,"2025-11-29 18:31:04",0.00,"2025-12-01 09:20:00","2025-12-03 12:29:00",NULL,2,6.34,12.68,DELIVERED
5655,25236,9599,268,20251129,20251202,20251203,NULL,"2025-11-29 18:31:04",0.00,"2025-12-02 13:16:00","2025-12-03 11:29:25",NULL,3,10.08,30.24,DELIVERED
5656,25238,8764,269,20250824,20250826,20250831,NULL,"2025-08-24 09:15:02",0.00,"2025-08-26 13:34:00","2025-08-31 12:07:00",NULL,4,24.73,98.92,DELIVERED
5656,25239,6883,269,20250824,20250825,20250826,NULL,"2025-08-24 09:15:02",0.00,"2025-08-25 13:10:00","2025-08-26 16:38:29",NULL,4,26.93,107.72,DELIVERED
5656,25240,9835,269,20250824,20250826,20250830,NULL,"2025-08-24 09:15:02",0.00,"2025-08-26 11:07:00","2025-08-30 15:52:00",NULL,4,1.72,6.88,DELIVERED
5656,25243,7589,269,20250824,20250825,20250828,NULL,"2025-08-24 09:15:02",0.00,"2025-08-25 12:41:00","2025-08-28 10:50:00",NULL,4,14.59,58.36,DELIVERED
5657,25244,8537,108,20260407,20260409,20260413,NULL,"2026-04-07 19:18:47",0.00,"2026-04-09 11:10:00","2026-04-13 16:01:00",NULL,2,3.45,6.90,DELIVERED
5657,25248,7939,108,20260407,NULL,NULL,20260407,"2026-04-07 19:18:47",0.00,NULL,NULL,"2026-04-07 00:00:00",2,7.88,15.76,CANCELED
5659,25253,8222,218,20250520,NULL,NULL,20250522,"2025-05-20 15:30:44",5.00,NULL,NULL,"2025-05-22 00:00:00",3,9.21,27.63,CANCELED
5659,25254,6748,218,20250520,20250522,20250525,NULL,"2025-05-20 15:30:44",5.00,"2025-05-22 09:26:00","2025-05-25 16:22:00",NULL,3,12.99,38.97,DELIVERED
5661,25260,7974,270,20210110,20210112,20210115,NULL,"2021-01-10 17:30:22",0.00,"2021-01-12 14:48:00","2021-01-15 11:53:00",NULL,3,5.93,17.79,DELIVERED
5664,25266,8092,36,20260329,20260401,20260404,NULL,"2026-03-29 16:56:47",0.00,"2026-04-01 15:32:00","2026-04-04 13:21:00",NULL,4,11.51,46.04,DELIVERED
5665,25267,6295,133,20221206,20221209,20221212,NULL,"2022-12-06 14:33:36",0.00,"2022-12-09 11:58:00","2022-12-12 14:49:20",NULL,1,19.03,19.03,DELIVERED
5665,25268,9929,133,20221206,20221207,20221210,NULL,"2022-12-06 14:33:36",0.00,"2022-12-07 15:53:00","2022-12-10 10:15:00",NULL,5,6.90,34.50,DELIVERED
5665,25269,8569,133,20221206,20221208,20221213,NULL,"2022-12-06 14:33:36",0.00,"2022-12-08 15:45:00","2022-12-13 15:59:00",NULL,2,2.06,4.12,DELIVERED
5669,25295,7885,94,20241129,20241130,20241201,NULL,"2024-11-29 07:42:23",0.00,"2024-11-30 08:14:00","2024-12-01 09:34:00",NULL,3,10.54,31.62,DELIVERED
5669,25297,8318,94,20241129,NULL,NULL,20241130,"2024-11-29 07:42:23",0.00,NULL,NULL,"2024-11-30 00:00:00",1,5.72,5.72,CANCELED
5670,25303,8457,79,20250607,20250610,20250615,NULL,"2025-06-07 09:40:48",0.00,"2025-06-10 10:46:00","2025-06-15 10:36:00",NULL,4,3.00,12.00,DELIVERED
5670,25305,6390,79,20250607,20250608,20250613,NULL,"2025-06-07 09:40:48",0.00,"2025-06-08 10:37:00","2025-06-13 13:14:00",NULL,4,20.78,83.12,DELIVERED
5670,25307,9585,79,20250607,20250610,20250611,NULL,"2025-06-07 09:40:48",0.00,"2025-06-10 08:52:00","2025-06-11 12:11:00",NULL,1,8.91,8.91,DELIVERED
5671,25308,7001,173,20260224,20260227,20260302,NULL,"2026-02-24 18:55:10",0.00,"2026-02-27 14:54:00","2026-03-02 14:14:00",NULL,2,17.64,35.28,DELIVERED
5671,25309,7806,173,20260224,NULL,NULL,20260225,"2026-02-24 18:55:10",0.00,NULL,NULL,"2026-02-25 00:00:00",2,5.73,11.46,CANCELED
5671,25310,8656,173,20260224,20260227,20260228,NULL,"2026-02-24 18:55:10",0.00,"2026-02-27 12:33:00","2026-02-28 16:34:44",NULL,2,5.08,10.16,DELIVERED
5671,25312,9302,173,20260224,20260227,20260228,NULL,"2026-02-24 18:55:10",0.00,"2026-02-27 13:45:00","2026-02-28 10:20:00",NULL,3,2.34,7.02,DELIVERED
5671,25314,7117,173,20260224,20260227,20260303,NULL,"2026-02-24 18:55:10",0.00,"2026-02-27 16:14:00","2026-03-03 15:22:00",NULL,4,20.94,83.76,DELIVERED
5672,25315,9435,92,20250710,20250712,20250715,NULL,"2025-07-10 19:25:18",10.00,"2025-07-12 14:27:00","2025-07-15 09:08:13",NULL,2,2.16,4.32,DELIVERED
5674,25321,5864,13,20230824,20230827,20230831,NULL,"2023-08-24 14:16:57",0.00,"2023-08-27 17:40:00","2023-08-31 13:26:00",NULL,4,17.54,70.16,DELIVERED
5674,25322,9158,13,20230824,20230827,20230828,NULL,"2023-08-24 14:16:57",0.00,"2023-08-27 15:20:00","2023-08-28 13:20:00",NULL,4,16.25,65.00,DELIVERED
5674,25323,8683,13,20230824,20230827,20230828,NULL,"2023-08-24 14:16:57",0.00,"2023-08-27 11:32:00","2023-08-28 16:10:00",NULL,5,9.19,45.95,DELIVERED
5674,25324,5495,13,20230824,20230825,20230828,NULL,"2023-08-24 14:16:57",0.00,"2023-08-25 13:27:00","2023-08-28 14:12:00",NULL,5,9.23,46.15,DELIVERED
5679,25350,6066,88,20260327,20260328,20260401,NULL,"2026-03-27 08:01:57",0.00,"2026-03-28 09:12:00","2026-04-01 14:05:00",NULL,2,15.57,31.14,DELIVERED
5679,25351,7366,88,20260327,20260328,20260331,NULL,"2026-03-27 08:01:57",0.00,"2026-03-28 16:49:00","2026-03-31 15:41:00",NULL,5,20.97,104.85,DELIVERED
5680,25352,7410,27,20250801,20250804,20250805,NULL,"2025-08-01 03:52:43",0.00,"2025-08-04 11:33:00","2025-08-05 14:19:00",NULL,3,8.51,25.53,DELIVERED
5680,25354,6279,27,20250801,20250802,20250805,NULL,"2025-08-01 03:52:43",0.00,"2025-08-02 11:30:00","2025-08-05 12:35:15",NULL,2,5.23,10.46,DELIVERED
5680,25357,7992,27,20250801,20250804,20250809,NULL,"2025-08-01 03:52:43",0.00,"2025-08-04 15:52:00","2025-08-09 10:59:00",NULL,5,6.11,30.55,DELIVERED
5680,25358,9893,27,20250801,20250803,20250805,NULL,"2025-08-01 03:52:43",0.00,"2025-08-03 13:49:00","2025-08-05 12:35:15",NULL,3,13.55,40.65,DELIVERED
5680,25359,8977,27,20250801,20250804,20250809,NULL,"2025-08-01 03:52:43",0.00,"2025-08-04 12:43:00","2025-08-09 11:15:00",NULL,4,7.25,29.00,DELIVERED
5686,25381,8586,63,20241019,20241022,20241024,NULL,"2024-10-19 07:11:44",0.00,"2024-10-22 13:43:00","2024-10-24 18:32:00",NULL,3,17.63,52.89,DELIVERED
5686,25382,7815,63,20241019,20241022,20241023,NULL,"2024-10-19 07:11:44",0.00,"2024-10-22 17:54:00","2024-10-23 17:21:00",NULL,1,18.09,18.09,DELIVERED
5686,25386,8141,63,20241019,20241022,20241025,NULL,"2024-10-19 07:11:44",0.00,"2024-10-22 11:31:00","2024-10-25 14:17:00",NULL,3,2.14,6.42,DELIVERED
5688,25392,9254,21,20260307,20260310,20260313,NULL,"2026-03-07 09:57:01",0.00,"2026-03-10 12:17:00","2026-03-13 09:07:00",NULL,4,22.90,91.60,DELIVERED
5688,25394,5862,21,20260307,20260310,20260311,NULL,"2026-03-07 09:57:01",0.00,"2026-03-10 12:31:00","2026-03-11 10:25:00",NULL,4,9.89,39.56,DELIVERED
5691,25407,7841,85,20251106,20251109,20251110,NULL,"2025-11-06 12:28:42",0.00,"2025-11-09 13:47:00","2025-11-10 10:33:00",NULL,5,15.36,76.80,DELIVERED
5691,25408,5881,85,20251106,20251108,20251109,NULL,"2025-11-06 12:28:42",0.00,"2025-11-08 10:31:00","2025-11-09 14:32:56",NULL,2,9.12,18.24,DELIVERED
5691,25409,7491,85,20251106,20251108,20251109,NULL,"2025-11-06 12:28:42",0.00,"2025-11-08 17:58:00","2025-11-09 14:32:56",NULL,2,8.93,17.86,DELIVERED
5691,25410,5609,85,20251106,20251109,20251110,NULL,"2025-11-06 12:28:42",0.00,"2025-11-09 09:54:00","2025-11-10 09:19:00",NULL,4,7.40,29.60,DELIVERED
5699,25440,8938,75,20260222,20260223,20260225,NULL,"2026-02-22 08:18:24",0.00,"2026-02-23 15:32:00","2026-02-25 12:01:00",NULL,4,8.98,35.92,DELIVERED
5699,25441,7285,75,20260222,NULL,NULL,20260224,"2026-02-22 08:18:24",0.00,NULL,NULL,"2026-02-24 00:00:00",4,7.17,28.68,CANCELED
5701,25449,7410,188,20260221,20260222,20260224,NULL,"2026-02-21 11:40:54",0.00,"2026-02-22 15:01:00","2026-02-24 18:43:00",NULL,3,7.50,22.50,DELIVERED
5701,25450,6297,188,20260221,20260224,20260228,NULL,"2026-02-21 11:40:54",0.00,"2026-02-24 15:30:00","2026-02-28 12:08:00",NULL,1,22.20,22.20,DELIVERED
5701,25453,5742,188,20260221,20260223,20260225,NULL,"2026-02-21 11:40:54",0.00,"2026-02-23 14:07:00","2026-02-25 14:16:00",NULL,3,7.72,23.16,DELIVERED
5701,25455,7540,188,20260221,20260222,20260223,NULL,"2026-02-21 11:40:54",0.00,"2026-02-22 13:54:00","2026-02-23 18:03:33",NULL,2,8.96,17.92,DELIVERED
5702,25457,8137,12,20241221,20241224,20241228,NULL,"2024-12-21 19:11:04",0.00,"2024-12-24 17:44:00","2024-12-28 17:00:00",NULL,5,2.49,12.45,DELIVERED
5702,25458,8320,12,20241221,20241223,20241225,NULL,"2024-12-21 19:11:04",0.00,"2024-12-23 12:18:00","2024-12-25 10:16:11",NULL,3,24.43,73.29,DELIVERED
5702,25460,8972,12,20241221,20241224,20241225,NULL,"2024-12-21 19:11:04",0.00,"2024-12-24 09:43:00","2024-12-25 10:16:11",NULL,3,3.62,10.86,DELIVERED
5703,25464,8207,103,20240109,20240110,20240113,NULL,"2024-01-09 06:56:56",0.00,"2024-01-10 11:18:00","2024-01-13 14:51:00",NULL,4,9.16,36.64,DELIVERED
5707,25473,7964,168,20240329,20240330,20240402,NULL,"2024-03-29 19:54:43",0.00,"2024-03-30 10:14:00","2024-04-02 15:18:00",NULL,4,3.79,15.16,DELIVERED
5712,25495,8706,247,20240524,20240526,20240527,NULL,"2024-05-24 09:29:39",0.00,"2024-05-26 16:57:00","2024-05-27 10:05:00",NULL,4,5.72,22.88,DELIVERED
5712,25497,7909,247,20240524,20240526,20240527,NULL,"2024-05-24 09:29:39",0.00,"2024-05-26 12:36:00","2024-05-27 18:07:02",NULL,5,4.41,22.05,DELIVERED
5712,25499,9451,247,20240524,20240527,20240528,NULL,"2024-05-24 09:29:39",0.00,"2024-05-27 08:00:00","2024-05-28 18:52:00",NULL,3,19.88,59.64,DELIVERED
5714,25503,7635,29,20260413,NULL,NULL,20260415,"2026-04-13 10:36:57",0.00,NULL,NULL,"2026-04-15 00:00:00",1,24.77,24.77,CANCELED
5714,25504,8586,29,20260413,20260415,20260416,NULL,"2026-04-13 10:36:57",0.00,"2026-04-15 16:51:00","2026-04-16 15:54:00",NULL,3,17.57,52.71,DELIVERED
5717,25517,7497,134,20240324,20240326,20240329,NULL,"2024-03-24 09:34:16",5.00,"2024-03-26 16:44:00","2024-03-29 18:27:35",NULL,4,8.11,32.44,DELIVERED
5719,25521,5756,151,20230808,20230811,20230813,NULL,"2023-08-08 15:47:11",0.00,"2023-08-11 15:37:00","2023-08-13 16:53:00",NULL,3,3.68,11.04,DELIVERED
5719,25522,6638,151,20230808,20230811,20230813,NULL,"2023-08-08 15:47:11",0.00,"2023-08-11 10:28:00","2023-08-13 15:00:00",NULL,5,13.07,65.35,DELIVERED
5719,25523,8050,151,20230808,20230809,20230811,NULL,"2023-08-08 15:47:11",0.00,"2023-08-09 17:45:00","2023-08-11 18:20:00",NULL,2,6.65,13.30,DELIVERED
5720,25525,8973,222,20250809,NULL,NULL,20250809,"2025-08-09 13:57:46",0.00,NULL,NULL,"2025-08-09 00:00:00",4,10.53,42.12,CANCELED
5720,25526,6871,222,20250809,20250810,20250813,NULL,"2025-08-09 13:57:46",0.00,"2025-08-10 15:35:00","2025-08-13 16:09:00",NULL,3,3.73,11.19,DELIVERED
5720,25528,6324,222,20250809,20250812,20250817,NULL,"2025-08-09 13:57:46",0.00,"2025-08-12 17:46:00","2025-08-17 09:58:00",NULL,5,15.39,76.95,DELIVERED
5723,25536,6781,152,20241203,20241204,20241207,NULL,"2024-12-03 12:46:00",0.00,"2024-12-04 13:03:00","2024-12-07 16:47:09",NULL,4,3.34,13.36,DELIVERED
5727,25544,7908,249,20240603,20240605,20240606,NULL,"2024-06-03 08:30:19",0.00,"2024-06-05 16:45:00","2024-06-06 10:39:00",NULL,4,5.03,20.12,DELIVERED
5727,25546,6613,249,20240603,20240604,20240608,NULL,"2024-06-03 08:30:19",0.00,"2024-06-04 15:40:00","2024-06-08 10:44:00",NULL,2,7.12,14.24,DELIVERED
5727,25548,5606,249,20240603,20240606,20240610,NULL,"2024-06-03 08:30:19",0.00,"2024-06-06 14:32:00","2024-06-10 16:00:00",NULL,3,9.84,29.52,DELIVERED
5728,25550,7791,239,20241214,20241217,20241219,NULL,"2024-12-14 14:59:37",0.00,"2024-12-17 16:35:00","2024-12-19 10:09:09",NULL,4,1.43,5.72,DELIVERED
5728,25552,7896,239,20241214,NULL,NULL,20241214,"2024-12-14 14:59:37",0.00,NULL,NULL,"2024-12-14 00:00:00",3,2.00,6.00,CANCELED
5729,25554,6074,297,20260407,20260409,20260414,NULL,"2026-04-07 19:06:46",0.00,"2026-04-09 16:45:00","2026-04-14 10:32:00",NULL,5,6.88,34.40,DELIVERED
5729,25558,9218,297,20260407,20260410,20260411,NULL,"2026-04-07 19:06:46",0.00,"2026-04-10 11:14:00","2026-04-11 10:51:00",NULL,5,13.05,65.25,DELIVERED
5730,25560,7815,265,20260401,20260402,20260407,NULL,"2026-04-01 15:02:33",0.00,"2026-04-02 12:24:00","2026-04-07 15:09:00",NULL,1,16.94,16.94,DELIVERED
5730,25561,6876,265,20260401,20260404,20260405,NULL,"2026-04-01 15:02:33",0.00,"2026-04-04 15:25:00","2026-04-05 16:30:00",NULL,2,13.65,27.30,DELIVERED
5735,25578,9937,58,20210624,20210626,20210628,NULL,"2021-06-24 09:12:28",0.00,"2021-06-26 11:26:00","2021-06-28 12:56:57",NULL,1,7.17,7.17,DELIVERED
5735,25581,9502,58,20210624,20210625,20210628,NULL,"2021-06-24 09:12:28",0.00,"2021-06-25 09:40:00","2021-06-28 12:56:57",NULL,4,2.06,8.24,DELIVERED
5736,25585,8661,64,20250529,20250601,20250602,NULL,"2025-05-29 08:10:35",10.00,"2025-06-01 17:37:00","2025-06-02 10:59:00",NULL,1,5.27,5.27,DELIVERED
5740,25603,9261,250,20220107,20220108,20220110,NULL,"2022-01-07 08:20:46",25.00,"2022-01-08 15:48:00","2022-01-10 12:05:57",NULL,4,5.34,21.36,DELIVERED
5740,25604,8135,250,20220107,NULL,NULL,20220108,"2022-01-07 08:20:46",25.00,NULL,NULL,"2022-01-08 00:00:00",2,8.05,16.10,CANCELED
5741,25605,8874,199,20231122,20231123,20231126,NULL,"2023-11-22 08:24:02",0.00,"2023-11-23 10:55:00","2023-11-26 18:55:00",NULL,5,3.20,16.00,DELIVERED
5741,25607,7464,199,20231122,20231123,20231125,NULL,"2023-11-22 08:24:02",0.00,"2023-11-23 15:07:00","2023-11-25 15:53:56",NULL,1,10.16,10.16,DELIVERED
5741,25609,6470,199,20231122,20231123,20231125,NULL,"2023-11-22 08:24:02",0.00,"2023-11-23 13:28:00","2023-11-25 15:53:56",NULL,2,8.30,16.60,DELIVERED
5742,25611,8809,23,20250816,20250818,20250823,NULL,"2025-08-16 08:47:55",0.00,"2025-08-18 11:40:00","2025-08-23 10:42:00",NULL,4,7.59,30.36,DELIVERED
5742,25614,8134,23,20250816,20250819,20250820,NULL,"2025-08-16 08:47:55",0.00,"2025-08-19 13:01:00","2025-08-20 14:42:00",NULL,2,17.50,35.00,DELIVERED
5743,25616,7026,124,20251030,NULL,NULL,20251101,"2025-10-30 14:29:06",0.00,NULL,NULL,"2025-11-01 00:00:00",5,5.39,26.95,CANCELED
5744,25617,8543,195,20250819,20250820,20250824,NULL,"2025-08-19 10:03:08",0.00,"2025-08-20 15:36:00","2025-08-24 18:45:00",NULL,4,23.19,92.76,DELIVERED
5746,25620,6502,66,20220613,20220616,20220621,NULL,"2022-06-13 10:25:53",10.00,"2022-06-16 16:58:00","2022-06-21 11:32:00",NULL,1,21.16,21.16,DELIVERED
5746,25621,9863,66,20220613,20220615,20220618,NULL,"2022-06-13 10:25:53",10.00,"2022-06-15 16:30:00","2022-06-18 09:48:00",NULL,3,8.63,25.89,DELIVERED
5748,25630,8778,94,20250209,20250212,20250216,NULL,"2025-02-09 08:38:00",10.00,"2025-02-12 08:28:00","2025-02-16 10:11:00",NULL,4,6.46,25.84,DELIVERED
5748,25631,9310,94,20250209,NULL,NULL,20250209,"2025-02-09 08:38:00",10.00,NULL,NULL,"2025-02-09 00:00:00",5,5.57,27.85,CANCELED
5751,25647,8938,136,20251222,NULL,NULL,20251222,"2025-12-22 13:14:01",25.00,NULL,NULL,"2025-12-22 00:00:00",4,10.17,40.68,CANCELED
5751,25648,9357,136,20251222,20251225,20251228,NULL,"2025-12-22 13:14:01",25.00,"2025-12-25 09:23:00","2025-12-28 12:28:38",NULL,5,3.46,17.30,DELIVERED
5754,25653,5362,103,20240326,20240328,20240401,NULL,"2024-03-26 19:29:29",10.00,"2024-03-28 08:58:00","2024-04-01 15:20:00",NULL,1,8.70,8.70,DELIVERED
5756,25658,9005,62,20250617,NULL,NULL,20250617,"2025-06-17 02:21:32",0.00,NULL,NULL,"2025-06-17 00:00:00",3,16.06,48.18,CANCELED
5760,25677,7807,297,20251116,20251119,20251123,NULL,"2025-11-16 11:38:46",0.00,"2025-11-19 17:08:00","2025-11-23 17:58:00",NULL,5,2.34,11.70,DELIVERED
5760,25678,7979,297,20251116,20251118,20251120,NULL,"2025-11-16 11:38:46",0.00,"2025-11-18 10:22:00","2025-11-20 09:12:00",NULL,3,14.60,43.80,DELIVERED
5762,25688,8916,101,20230811,NULL,NULL,20230813,"2023-08-11 11:05:03",0.00,NULL,NULL,"2023-08-13 00:00:00",5,8.51,42.55,CANCELED
5763,25691,6855,109,20240210,20240211,20240215,NULL,"2024-02-10 10:00:58",0.00,"2024-02-11 08:15:00","2024-02-15 10:47:00",NULL,2,15.02,30.04,DELIVERED
5763,25693,5391,109,20240210,20240212,20240216,NULL,"2024-02-10 10:00:58",0.00,"2024-02-12 08:52:00","2024-02-16 11:28:00",NULL,5,18.49,92.45,DELIVERED
5763,25694,9679,109,20240210,20240213,20240215,NULL,"2024-02-10 10:00:58",0.00,"2024-02-13 15:11:00","2024-02-15 17:28:00",NULL,5,7.21,36.05,DELIVERED
5763,25696,8784,109,20240210,20240212,20240214,NULL,"2024-02-10 10:00:58",0.00,"2024-02-12 09:31:00","2024-02-14 11:42:00",NULL,4,16.05,64.20,DELIVERED
5768,25717,7318,128,20230424,20230426,20230430,NULL,"2023-04-24 02:53:27",0.00,"2023-04-26 09:27:00","2023-04-30 16:17:00",NULL,4,5.06,20.24,DELIVERED
5768,25720,7311,128,20230424,20230426,20230430,NULL,"2023-04-24 02:53:27",0.00,"2023-04-26 11:11:00","2023-04-30 09:26:00",NULL,5,6.10,30.50,DELIVERED
5768,25723,5547,128,20230424,20230425,20230428,NULL,"2023-04-24 02:53:27",0.00,"2023-04-25 17:04:00","2023-04-28 13:09:00",NULL,1,25.62,25.62,DELIVERED
5768,25724,5808,128,20230424,NULL,NULL,20230424,"2023-04-24 02:53:27",0.00,NULL,NULL,"2023-04-24 00:00:00",4,7.81,31.24,CANCELED
5769,25726,8889,179,20250407,20250408,20250411,NULL,"2025-04-07 03:34:32",10.00,"2025-04-08 10:52:00","2025-04-11 15:45:00",NULL,4,3.46,13.84,DELIVERED
5769,25727,5803,179,20250407,20250410,20250413,NULL,"2025-04-07 03:34:32",10.00,"2025-04-10 15:35:00","2025-04-13 15:24:00",NULL,3,3.62,10.86,DELIVERED
5770,25728,6651,299,20250611,20250614,20250617,NULL,"2025-06-11 08:31:10",0.00,"2025-06-14 16:25:00","2025-06-17 17:46:42",NULL,3,4.65,13.95,DELIVERED
5770,25730,7211,299,20250611,20250613,20250617,NULL,"2025-06-11 08:31:10",0.00,"2025-06-13 14:01:00","2025-06-17 11:02:00",NULL,1,2.06,2.06,DELIVERED
5770,25731,9896,299,20250611,20250612,20250614,NULL,"2025-06-11 08:31:10",0.00,"2025-06-12 13:31:00","2025-06-14 09:30:00",NULL,1,8.69,8.69,DELIVERED
5770,25732,8251,299,20250611,20250613,20250618,NULL,"2025-06-11 08:31:10",0.00,"2025-06-13 12:52:00","2025-06-18 18:59:00",NULL,1,4.00,4.00,DELIVERED
5770,25733,8400,299,20250611,20250613,20250614,NULL,"2025-06-11 08:31:10",0.00,"2025-06-13 09:58:00","2025-06-14 12:40:00",NULL,1,6.35,6.35,DELIVERED
5770,25734,9243,299,20250611,NULL,NULL,20250612,"2025-06-11 08:31:10",0.00,NULL,NULL,"2025-06-12 00:00:00",5,9.25,46.25,CANCELED
5772,25741,5451,46,20251025,20251027,20251029,NULL,"2025-10-25 19:12:08",0.00,"2025-10-27 13:11:00","2025-10-29 11:47:00",NULL,2,33.81,67.62,DELIVERED
5772,25742,9196,46,20251025,20251027,20251029,NULL,"2025-10-25 19:12:08",0.00,"2025-10-27 09:09:00","2025-10-29 13:58:00",NULL,1,8.41,8.41,DELIVERED
5777,25763,5644,177,20260413,20260414,20260416,NULL,"2026-04-13 08:12:43",0.00,"2026-04-14 13:25:00","2026-04-16 15:46:00",NULL,3,3.92,11.76,DELIVERED
5777,25765,5544,177,20260413,NULL,NULL,20260413,"2026-04-13 08:12:43",0.00,NULL,NULL,"2026-04-13 00:00:00",5,32.03,160.15,CANCELED
5777,25767,6823,177,20260413,20260414,20260415,NULL,"2026-04-13 08:12:43",0.00,"2026-04-14 17:52:00","2026-04-15 14:08:00",NULL,1,2.66,2.66,DELIVERED
5780,25776,6923,268,20241021,20241024,20241026,NULL,"2024-10-21 12:33:04",5.00,"2024-10-24 11:51:00","2024-10-26 09:53:00",NULL,3,17.77,53.31,DELIVERED
5781,25780,7586,243,20260309,20260312,20260317,NULL,"2026-03-09 07:41:00",0.00,"2026-03-12 08:08:00","2026-03-17 13:41:00",NULL,5,8.05,40.25,DELIVERED
5784,25786,7632,210,20251125,20251127,20251128,NULL,"2025-11-25 08:04:44",0.00,"2025-11-27 13:00:00","2025-11-28 14:37:00",NULL,3,14.36,43.08,DELIVERED
5784,25787,9886,210,20251125,20251127,20251129,NULL,"2025-11-25 08:04:44",0.00,"2025-11-27 13:39:00","2025-11-29 16:49:00",NULL,3,3.51,10.53,DELIVERED
5784,25789,6224,210,20251125,20251126,20251127,NULL,"2025-11-25 08:04:44",0.00,"2025-11-26 13:46:00","2025-11-27 17:54:49",NULL,1,14.89,14.89,DELIVERED
5788,25802,7404,28,20240212,20240214,20240219,NULL,"2024-02-12 18:38:35",0.00,"2024-02-14 09:36:00","2024-02-19 15:16:00",NULL,5,25.39,126.95,DELIVERED
5789,25803,9041,105,20230515,20230518,20230523,NULL,"2023-05-15 15:34:10",0.00,"2023-05-18 08:13:00","2023-05-23 09:23:00",NULL,2,18.65,37.30,DELIVERED
5789,25805,6491,105,20230515,20230518,20230519,NULL,"2023-05-15 15:34:10",0.00,"2023-05-18 08:41:00","2023-05-19 11:05:00",NULL,5,8.98,44.90,DELIVERED
5789,25806,8949,105,20230515,20230516,20230519,NULL,"2023-05-15 15:34:10",0.00,"2023-05-16 15:39:00","2023-05-19 18:40:00",NULL,3,6.47,19.41,DELIVERED
5789,25807,9716,105,20230515,20230517,20230519,NULL,"2023-05-15 15:34:10",0.00,"2023-05-17 13:57:00","2023-05-19 18:56:00",NULL,4,9.65,38.60,DELIVERED
5790,25812,6044,178,20241117,20241119,20241122,NULL,"2024-11-17 13:25:53",0.00,"2024-11-19 11:10:00","2024-11-22 16:11:00",NULL,1,9.38,9.38,DELIVERED
5790,25815,8582,178,20241117,20241120,20241121,NULL,"2024-11-17 13:25:53",0.00,"2024-11-20 17:04:00","2024-11-21 13:01:00",NULL,2,9.92,19.84,DELIVERED
5790,25816,7268,178,20241117,20241118,20241123,NULL,"2024-11-17 13:25:53",0.00,"2024-11-18 16:57:00","2024-11-23 12:52:00",NULL,5,16.55,82.75,DELIVERED
5791,25817,9816,144,20200624,20200627,20200629,NULL,"2020-06-24 15:56:06",0.00,"2020-06-27 15:10:00","2020-06-29 14:20:00",NULL,3,12.60,37.80,DELIVERED
5792,25821,6582,183,20220529,20220530,20220604,NULL,"2022-05-29 09:47:20",0.00,"2022-05-30 09:28:00","2022-06-04 18:06:00",NULL,3,19.52,58.56,DELIVERED
5792,25824,8255,183,20220529,20220531,20220603,NULL,"2022-05-29 09:47:20",0.00,"2022-05-31 15:07:00","2022-06-03 11:04:00",NULL,3,9.02,27.06,DELIVERED
