product_key,product_id,product_sku,product_name,product_type,brand_name,subcategory_id,category,subcategory,unit_size,price,stock_quantity,is_active,date_created,date_inactive
9401,4407,III4PFVN5G5A,"VitaVerde Cherry Soda","Cherry Soda",VitaVerde,8,"Food and Beverages",Soda,"16 oz",5.71,92,1,2025-11-03,NULL
9402,3901,LVIN7IO51CLB,"EverSip Lemon Lime Soda","Lemon Lime Soda",EverSip,8,"Food and Beverages",Soda,"16 oz",9.12,279,1,2025-11-03,NULL
9403,2194,XREJDYTPVDMI,"BrightBerry Peach Soda","Peach Soda",BrightBerry,8,"Food and Beverages",Soda,"16 oz",5.76,209,1,2025-11-03,NULL
9404,3260,4NATJTW7W35V,"Aurora Fields T-Bone Steak","T-Bone Steak","Aurora Fields",5,"Food and Beverages",Meat,"1.5 lb",1.62,296,1,2025-11-04,NULL
9405,4631,COLFVWX0UQW9,"BrightNest Paper Towels","Paper Towels",BrightNest,20,"Household Goods and Cleaning Products","Paper Products","12 roll",8.51,143,1,2025-11-04,NULL
9406,284,VK0F7CV7OFPC,"PurePaw Naturals Dog Shampoo","Dog Shampoo","PurePaw Naturals",30,"Pet Care Products",Dogs,"8 oz",28.05,181,1,2025-11-04,NULL
9407,4411,W61RU70M315Q,"Aurora Fields Granola",Granola,"Aurora Fields",6,"Food and Beverages","Breakfast and Cereal","8 oz",2.10,235,1,2025-11-04,NULL
9408,9211,D92DWYP18EG8,"BloomCrest Guava Juice","Guava Juice",BloomCrest,9,"Food and Beverages",Juice,"32 oz",4.65,27,1,2025-11-05,NULL
9409,6468,I89STYX8XOEH,"GoldenVale Asparagus",Asparagus,GoldenVale,4,"Food and Beverages",Produce,"2 lb",2.33,263,1,2025-11-05,NULL
9410,3685,M5U6GJIA438W,"Lunafresh Heat Therapy Patches","Heat Therapy Patches",Lunafresh,28,"Health and Wellness Products","Pain Relief","6 ct",5.68,243,1,2025-11-05,NULL
9411,2097,NNPIK81N1VEM,"Crescent Grove Veggie Straws","Veggie Straws","Crescent Grove",3,"Food and Beverages",Snacks,"8 oz",3.30,239,1,2025-11-05,NULL
9412,1566,TEJPMJMPLS25,"Freshora Glass Cleaner","Glass Cleaner",Freshora,18,"Household Goods and Cleaning Products","Cleaning Supplies","16 oz",4.56,212,1,2025-11-05,NULL
9413,3201,0FW9I7JV10RZ,"EverBloom Foods Vanilla Yogurt","Vanilla Yogurt","EverBloom Foods",1,"Food and Beverages",Dairy,"32 oz",4.91,217,1,2025-11-06,NULL
9414,4937,EJ2WODG6WKWM,"EverClean Lavender Scent Air Freshener","Lavender Scent Air Freshener",EverClean,24,"Household Goods and Cleaning Products","Air Fresheners","8 oz",12.10,52,1,2025-11-06,NULL
9415,3328,PUP6N5726RY3,"NaturaPress Allergy Relief Tablets","Allergy Relief Tablets",NaturaPress,26,"Health and Wellness Products","Allergy and Sinus","48 ct",9.33,81,1,2025-11-06,NULL
9416,3113,RVBBFMVTGROS,"Crescent Brew Zero Sugar Cola","Zero Sugar Cola","Crescent Brew",8,"Food and Beverages",Soda,"16 oz",6.44,31,1,2025-11-06,NULL
9417,7619,BZYV47FHTZ3M,"Lunafresh Oatmeal",Oatmeal,Lunafresh,6,"Food and Beverages","Breakfast and Cereal","10 oz",7.89,149,1,2025-11-07,NULL
9418,2512,D34FD87TW3T6,"Lunafresh Gauze Pads","Gauze Pads",Lunafresh,29,"Health and Wellness Products","First Aid","25 ct",12.61,183,1,2025-11-07,NULL
9419,3231,1JETVGOVWWPH,"Citrabella Grapefruit Juice","Grapefruit Juice",Citrabella,9,"Food and Beverages",Juice,"12 oz",9.21,212,1,2025-11-08,NULL
9420,9898,6YLMUH3KKGLW,"EverBloom Foods Sugar",Sugar,"EverBloom Foods",7,"Food and Beverages",Pantry,"4 lb",8.90,126,1,2025-11-08,NULL
9421,6324,86NZ7KNC0JC2,"EverMist Alkaline Water","Alkaline Water",EverMist,12,"Food and Beverages",Water,"12 oz",4.30,76,1,2025-11-08,NULL
9422,9281,ZTJ4B5SHTAZ7,"NaturaPress Whipped Cream","Whipped Cream",NaturaPress,1,"Food and Beverages",Dairy,"7 oz",5.10,293,1,2025-11-08,NULL
9423,772,4PJGTDO0J31X,"GoldenVale Fabric Refresher","Fabric Refresher",GoldenVale,19,"Household Goods and Cleaning Products",Laundry,"32 oz",16.68,235,1,2025-11-09,NULL
9424,8696,7STG6TB4X2DX,"Lunafresh Sweet Potatoes","Sweet Potatoes",Lunafresh,4,"Food and Beverages",Produce,"3 lb",6.44,110,1,2025-11-09,NULL
9425,3124,87K8IMPKPRR9,"ClearBreathe Cough Syrup","Cough Syrup",ClearBreathe,27,"Health and Wellness Products","Cold and Flu","8 oz",15.71,127,1,2025-11-09,NULL
9426,6544,PCNCYDVHZTIG,"Crescent Grove Dried Cranberries","Dried Cranberries","Crescent Grove",3,"Food and Beverages",Snacks,"18 oz",4.78,287,1,2025-11-09,NULL
9427,3471,7DZ4IP0F2CX8,"Freshora Toilet Bowl Cleaner","Toilet Bowl Cleaner",Freshora,18,"Household Goods and Cleaning Products","Cleaning Supplies","16 oz",18.47,96,1,2025-11-10,NULL
9428,1035,O4AB4F5SYMCN,"EternaGlow Face Serum","Face Serum",EternaGlow,15,"Personal Care and Beauty","Skin Care","2 oz",13.66,152,1,2025-11-10,NULL
9429,1378,UCNK73KOWMSS,"ClearBreathe Nighttime Allergy and Sinus","Nighttime Allergy and Sinus",ClearBreathe,26,"Health and Wellness Products","Allergy and Sinus","12 ct",6.74,119,1,2025-11-10,NULL
9430,8878,VZGJ24XBK9E8,"VitaVerde Diet Root Beer","Diet Root Beer",VitaVerde,8,"Food and Beverages",Soda,"12 oz",6.80,113,1,2025-11-10,NULL
9431,6448,Y3BKU9T6Q5ZB,"VitaVerde Barbecue Potato Chips","Barbecue Potato Chips",VitaVerde,3,"Food and Beverages",Snacks,"8 oz",2.71,75,1,2025-11-10,NULL
9432,4101,0ZFLDD768LRX,"Auralift Wellness Collagen Supplement","Collagen Supplement","Auralift Wellness",25,"Health and Wellness Products","Vitamins and Supplements","6 oz",18.04,294,1,2025-11-11,NULL
9433,5948,8QX3YDLOUEDU,"Auralift Baby Humidifier Refills","Humidifier Refills","Auralift Baby",40,"Baby and Childcare","Health & Wellnes","6 ct",8.61,157,1,2025-11-11,NULL
9434,6551,7DUSSF9GA4AZ,"NaturaGlow Shampoo",Shampoo,NaturaGlow,13,"Personal Care and Beauty","Hair Care","10 oz",11.28,72,1,2025-11-12,NULL
9435,5759,894VT3YE61AU,"Tmart Dried Cranberries","Dried Cranberries",Tmart,3,"Food and Beverages",Snacks,"6 oz",2.31,195,1,2025-11-12,NULL
9436,4008,9TIL087K6AA4,"PureHarvest Dinner Rolls","Dinner Rolls",PureHarvest,2,"Food and Beverages","Baked Goods","12 ct",3.97,32,1,2025-11-12,NULL
9437,673,S9V98YJDGZY7,"BrightNest Collagen Supplement","Collagen Supplement",BrightNest,25,"Health and Wellness Products","Vitamins and Supplements","6 oz",14.79,80,1,2025-11-12,NULL
9438,8159,A62TNJ5UWIFI,"Freshora Lavender Scent Air Freshener","Lavender Scent Air Freshener",Freshora,24,"Household Goods and Cleaning Products","Air Fresheners","8 oz",12.97,55,1,2025-11-13,NULL
9439,5534,POR3VXCXAC8Z,"NaturaPress Party Cups","Party Cups",NaturaPress,23,"Household Goods and Cleaning Products","Disposable Tableware","40 ct",8.24,235,1,2025-11-13,NULL
9440,9192,T82KS2MX8XOS,"BrightBerry Peanut Butter Crackers","Peanut Butter Crackers",BrightBerry,3,"Food and Beverages",Snacks,"12 ct",8.66,227,1,2025-11-13,NULL
9441,3898,ZGS2XQOIQI9D,"PureFeather Naturals Bird Treats","Bird Treats","PureFeather Naturals",32,"Pet Care Products",Birds,"4 oz",32.18,260,1,2025-11-13,NULL
9442,6246,15WVB0GLAQBA,"Lunafresh Recycling Bags","Recycling Bags",Lunafresh,21,"Household Goods and Cleaning Products","Trash Bags","10 ct",14.93,202,1,2025-11-14,NULL
9443,6761,2C6QQYGA9K1Z,"VitaVerde Strawberry Soda","Strawberry Soda",VitaVerde,8,"Food and Beverages",Soda,"16 oz",7.81,132,1,2025-11-14,NULL
9444,3044,LCF1C62VZZZ6,"Lunafresh Cream Soda","Cream Soda",Lunafresh,8,"Food and Beverages",Soda,"16 oz",8.68,189,1,2025-11-14,NULL
9445,2813,PNFHQPTTW06O,"VitaVerde Carrot Juice","Carrot Juice",VitaVerde,9,"Food and Beverages",Juice,"12 oz",4.02,71,1,2025-11-14,NULL
9446,539,U219SMM8TTY7,"ClearBreathe Decongestant Tablets","Decongestant Tablets",ClearBreathe,26,"Health and Wellness Products","Allergy and Sinus","24 ct",14.13,44,1,2025-11-14,NULL
9447,4843,1BDL6HWUW5NV,"EverSip Passion Fruit Juice","Passion Fruit Juice",EverSip,9,"Food and Beverages",Juice,"12 oz",6.07,66,1,2025-11-15,NULL
9448,7464,79JOJU8LKSX1,"SunVale Kitchen Minced Garlic","Minced Garlic","SunVale Kitchen",7,"Food and Beverages",Pantry,"8 oz",7.98,111,1,2025-11-15,NULL
9449,831,TNW1YTWOYPLS,"NaturaDent Tongue Cleaner","Tongue Cleaner",NaturaDent,16,"Personal Care and Beauty","Oral Care","2 ct",6.30,174,1,2025-11-15,NULL
9450,7838,28W3PYFHREIK,"GoldenVale Bakery Corn Tortillas","Corn Tortillas","GoldenVale Bakery",2,"Food and Beverages","Baked Goods","10 ct",8.83,124,1,2025-11-16,NULL
9451,6180,68014OAD91MV,"LittleBloom Baby Wipes","Baby Wipes",LittleBloom,36,"Baby and Childcare","Diapers and Wipes","168 ct",19.10,170,1,2025-11-16,NULL
9452,8100,6U2NRUW5FE11,"GoldenVale Herbal Tea","Herbal Tea",GoldenVale,11,"Food and Beverages",Tea,"20 ct",2.38,133,1,2025-11-16,NULL
9453,6336,9WL5QAXSE17D,"GoldenVale Feline Cat Beds","Cat Beds","GoldenVale Feline",31,"Pet Care Products",Cats,Medium,20.77,126,1,2025-11-17,NULL
9454,6473,G26C5GS9G0O4,"Lunafresh Instant Cold Packs","Instant Cold Packs",Lunafresh,29,"Health and Wellness Products","First Aid","4 ct",11.91,251,1,2025-11-17,NULL
9455,6038,SYFS1EEC69UR,"LittleBloom Electrolyte Solution","Electrolyte Solution",LittleBloom,35,"Baby and Childcare",Beverages,"33 oz",11.45,150,1,2025-11-17,NULL
9456,9688,XPJSY8AYQ40Z,"Aurora Fields Pork Chops","Pork Chops","Aurora Fields",5,"Food and Beverages",Meat,"2 lb",9.43,227,1,2025-11-17,NULL
9457,2952,6194Q71VNCY7,"Auralift Wellness Nighttime Cold and Flu","Nighttime Cold and Flu","Auralift Wellness",27,"Health and Wellness Products","Cold and Flu","24 ct",6.10,119,1,2025-11-18,NULL
9458,9103,8CCQOC3GWBJX,"EverBloom Foods White Rice","White Rice","EverBloom Foods",7,"Food and Beverages",Pantry,"2 lb",3.84,90,1,2025-11-18,NULL
9459,1548,AGZF5AZ69LRI,"Aurora Fields Corn Flakes","Corn Flakes","Aurora Fields",6,"Food and Beverages","Breakfast and Cereal","25 oz",3.46,45,1,2025-11-18,NULL
9460,4174,IH0XDVA628WH,"EverBloom Foods Sugar",Sugar,"EverBloom Foods",7,"Food and Beverages",Pantry,"2 lb",6.32,46,1,2025-11-18,NULL
9461,3739,BQT32LA0JHB4,"Seraphyne Sunscreen",Sunscreen,Seraphyne,15,"Personal Care and Beauty","Skin Care","2 oz",14.32,300,1,2025-11-19,NULL
9462,5166,DSXITUJMXOH3,"Freshora Candle",Candle,Freshora,24,"Household Goods and Cleaning Products","Air Fresheners","4 oz",9.89,65,1,2025-11-19,NULL
9463,1490,S2N8DGLC8C0K,"PureLuxe Home Quart Storage Bags","Quart Storage Bags","PureLuxe Home",22,"Household Goods and Cleaning Products","Food Storages and Wraps","50 ct",17.20,108,1,2025-11-19,NULL
9464,7647,DWI2UV7KHCKH,"VitaVerde Half and Half","Half and Half",VitaVerde,1,"Food and Beverages",Dairy,"1 qt",5.82,36,1,2025-11-20,NULL
9465,9405,DXP8QCSCNG88,"EverBloom Foods Garlic Powder","Garlic Powder","EverBloom Foods",7,"Food and Beverages",Pantry,"2.5 oz",7.70,231,1,2025-11-20,NULL
9466,2029,ILIDOAHYOGIE,"Auralift Travel Size Deodorant","Travel Size Deodorant",Auralift,17,"Personal Care and Beauty",Deodorant,"2 oz",5.52,50,1,2025-11-20,NULL
9467,7611,PICLMPRWT3UA,"Aurora Fields Italian Sausage","Italian Sausage","Aurora Fields",5,"Food and Beverages",Meat,"32 oz",8.95,187,1,2025-11-20,NULL
9468,1217,VU1T5VU9GOUD,"GoldenVale Aqua Water Conditioner","Water Conditioner","GoldenVale Aqua",33,"Pet Care Products",Fish,"4 oz",21.21,96,1,2025-11-20,NULL
9469,4958,EF50IFSYOH2B,"Lunafresh Hot Dog Buns","Hot Dog Buns",Lunafresh,2,"Food and Beverages","Baked Goods","8 ct",8.98,267,1,2025-11-21,NULL
9470,9933,MHGH6EZED8SU,"PureHarvest Lentils",Lentils,PureHarvest,7,"Food and Beverages",Pantry,"1 lb",9.69,119,1,2025-11-21,NULL
9471,421,S3R40PP3XZ1K,"Lunafresh Paper Plates","Paper Plates",Lunafresh,20,"Household Goods and Cleaning Products","Paper Products","100 ct",12.27,130,1,2025-11-21,NULL
9472,2073,ZZBGU1T3UGU3,"Tmart Disinfecting Wipes","Disinfecting Wipes",Tmart,18,"Household Goods and Cleaning Products","Cleaning Supplies","35 ct",9.33,62,1,2025-11-21,NULL
9473,4806,2XBF52Q855TQ,"NaturaPress Paper Lunch Bags","Paper Lunch Bags",NaturaPress,20,"Household Goods and Cleaning Products","Paper Products","50 ct",5.63,236,1,2025-11-22,NULL
9474,2282,9RRV0BZCVMT6,"BrightNest Baby Baby Oil","Baby Oil","BrightNest Baby",39,"Baby and Childcare","Bathing and Skin Care","4 oz",13.30,57,1,2025-11-22,NULL
9475,7208,Z83Z4P866T6C,"NaturaPress Onions",Onions,NaturaPress,4,"Food and Beverages",Produce,"3 lb",8.16,276,1,2025-11-22,NULL
9476,2187,W2L43KRBB6C0,"Clarity Bloom Face Serum","Face Serum","Clarity Bloom",15,"Personal Care and Beauty","Skin Care","2 oz",11.56,70,1,2025-11-23,NULL
9477,8842,Y3620NM6I603,"Lunafresh Brown Rice","Brown Rice",Lunafresh,7,"Food and Beverages",Pantry,"5 lb",1.65,181,1,2025-11-23,NULL
9478,3006,31YDUFVD2CID,"Lunafresh Toilet Paper","Toilet Paper",Lunafresh,20,"Household Goods and Cleaning Products","Paper Products","12 roll",18.92,289,1,2025-11-24,NULL
9479,9535,G6E7FJOOVJ5L,"Crescent Grove Dryer Sheets","Dryer Sheets","Crescent Grove",19,"Household Goods and Cleaning Products",Laundry,"120 ct",9.66,275,1,2025-11-24,NULL
9480,8468,XQQMNKRTQDL9,"VitaVerde Mango Juice","Mango Juice",VitaVerde,9,"Food and Beverages",Juice,"12 oz",3.28,288,1,2025-11-24,NULL
9481,386,HWTDFG0YT15A,"Lunafresh Fins Pellet Fish Food","Pellet Fish Food","Lunafresh Fins",33,"Pet Care Products",Fish,"8 oz",20.18,26,1,2025-11-25,NULL
9482,4355,N8JB45G1MB4J,"EverBloom Foods Zucchini",Zucchini,"EverBloom Foods",4,"Food and Beverages",Produce,"1 lb",1.79,40,1,2025-11-25,NULL
9483,6793,8T4OU7ANEDN3,"NaturaPress Hot Dogs","Hot Dogs",NaturaPress,5,"Food and Beverages",Meat,"16 oz",4.98,104,1,2025-11-26,NULL
9484,830,9ZJUKDBXLQ29,"GoldenVale Aqua Pellet Fish Food","Pellet Fish Food","GoldenVale Aqua",33,"Pet Care Products",Fish,"2 oz",13.43,299,1,2025-11-26,NULL
9485,8467,FNI9OF8Z2UGM,"PureHarvest Pineapple Juice","Pineapple Juice",PureHarvest,9,"Food and Beverages",Juice,"12 oz",8.54,104,1,2025-11-26,NULL
9486,7645,LNOT409H7HIZ,"VitaVerde Flour Tortillas","Flour Tortillas",VitaVerde,2,"Food and Beverages","Baked Goods","12 ct",7.97,161,1,2025-11-26,NULL
9487,6952,LRWRFKPEVEUN,"EverBloom Foods Vanilla Yogurt","Vanilla Yogurt","EverBloom Foods",1,"Food and Beverages",Dairy,"16 oz",7.89,100,1,2025-11-26,NULL
9488,8663,43GZ7C54AQEQ,"GoldenVale Lemons",Lemons,GoldenVale,4,"Food and Beverages",Produce,"2 lb",2.89,281,1,2025-11-27,NULL
9489,4537,OG0C1LE4YQLT,"PureHaven Teas Matcha Tea","Matcha Tea","PureHaven Teas",11,"Food and Beverages",Tea,"4 oz",7.76,42,1,2025-11-27,NULL
9490,1315,R97CBGHOYHSZ,"EverBloom Foods Chocolate Chip Cookies","Chocolate Chip Cookies","EverBloom Foods",3,"Food and Beverages",Snacks,"12 oz",4.68,293,1,2025-11-27,NULL
9491,7947,SK6U61MEXS3L,"GoldenVale Brown Rice","Brown Rice",GoldenVale,7,"Food and Beverages",Pantry,"5 lb",2.61,105,1,2025-11-27,NULL
9492,4406,0FU7LOYYGNF4,"PureHarvest Baby Swiss Cheese","Baby Swiss Cheese",PureHarvest,1,"Food and Beverages",Dairy,"16 oz",6.45,37,1,2025-11-28,NULL
9493,332,3PG1E45SEYQP,"NaturaPress Topical Pain Relief Cream","Topical Pain Relief Cream",NaturaPress,28,"Health and Wellness Products","Pain Relief","4 oz",8.79,91,1,2025-11-28,NULL
9494,1995,CR5FJPPTZSHL,"ComfortCure Heat Therapy Patches","Heat Therapy Patches",ComfortCure,28,"Health and Wellness Products","Pain Relief","3 ct",18.51,180,1,2025-11-28,NULL
9495,3583,R2RTER8UFEEZ,"BrightBerry Nut and Nut Granola","Nut and Nut Granola",BrightBerry,6,"Food and Beverages","Breakfast and Cereal","8 oz",1.80,296,1,2025-11-28,NULL
9496,7286,5AQL4PQUKNQO,"EverClean Lavender Scent Air Freshener","Lavender Scent Air Freshener",EverClean,24,"Household Goods and Cleaning Products","Air Fresheners","10 oz",6.06,137,1,2025-11-29,NULL
9497,7307,3MTPZZU2OQBZ,"VitaVerde Ginger Ale","Ginger Ale",VitaVerde,8,"Food and Beverages",Soda,"2 L",7.04,84,1,2025-11-30,NULL
9498,6602,KJXPL7J20C5R,"Lunafresh Baby Sippy Cups","Sippy Cups","Lunafresh Baby",37,"Baby and Childcare","Bottles and Cups","9 oz",25.16,299,1,2025-11-30,NULL
9499,3693,MVKF223UZADP,"Aqualis Pure Mineral Water","Mineral Water","Aqualis Pure",12,"Food and Beverages",Water,"12 oz",3.42,96,1,2025-11-30,NULL
9500,2323,A2O16S6J4XHY,"FeatherBloom Bird Treats","Bird Treats",FeatherBloom,32,"Pet Care Products",Birds,"4 oz",7.31,35,1,2025-12-01,NULL
9501,1167,J23FO8ICUTDW,"NaturaPress Tots Anti-Colic Bottles","Anti-Colic Bottles","NaturaPress Tots",37,"Baby and Childcare","Bottles and Cups","9 oz",22.57,264,1,2025-12-01,NULL
9502,9807,RGD13CG5MR4Y,"BrightBerry Chocolate Chip Cookies","Chocolate Chip Cookies",BrightBerry,3,"Food and Beverages",Snacks,"12 oz",2.03,246,1,2025-12-01,NULL
9503,130,S4ZKVMH29MWP,"AureMist Stick Deodorant","Stick Deodorant",AureMist,17,"Personal Care and Beauty",Deodorant,"2 oz",9.19,87,1,2025-12-01,NULL
9504,3969,X3QZO8NOFTQ0,"VitaVerde Infant Standard Baby Bottles","Standard Baby Bottles","VitaVerde Infant",37,"Baby and Childcare","Bottles and Cups","9 oz",28.50,288,1,2025-12-01,NULL
9505,6768,EJ3CNQTDGCEZ,"SunVale Juices Guava Juice","Guava Juice","SunVale Juices",9,"Food and Beverages",Juice,"32 oz",3.91,82,1,2025-12-02,NULL
9506,3589,QRJ5HBOZA4CC,"GoldenVale Feline Catnip Toys","Catnip Toys","GoldenVale Feline",31,"Pet Care Products",Cats,"3 ct",14.37,194,1,2025-12-02,NULL
9507,9026,AGOU8UQCX90X,"SunVale Beverages Strawberry Soda","Strawberry Soda","SunVale Beverages",8,"Food and Beverages",Soda,"12 oz",9.65,131,1,2025-12-03,NULL
9508,9697,AO8ZEZNA6KTX,"NaturaPress Potato Chips","Potato Chips",NaturaPress,3,"Food and Beverages",Snacks,"6 oz",8.56,68,1,2025-12-03,NULL
9509,9801,CZODMOGVRCPN,"PureHarvest Zucchini",Zucchini,PureHarvest,4,"Food and Beverages",Produce,"1 lb",9.78,113,1,2025-12-03,NULL
9510,4876,QCUQJRYPVGE9,"Tmart Single Serve Pods","Single Serve Pods",Tmart,10,"Food and Beverages",Coffee,"10 ct",2.28,213,1,2025-12-03,NULL
9511,6327,BO7W8KONELZS,"NaturaPress Drain Cleaner","Drain Cleaner",NaturaPress,18,"Household Goods and Cleaning Products","Cleaning Supplies","32 oz",14.60,232,1,2025-12-04,NULL
9512,7917,SJB7O6RY58ZN,"SunVale Kitchen Heavy Cream","Heavy Cream","SunVale Kitchen",1,"Food and Beverages",Dairy,"16 oz",9.65,251,1,2025-12-04,NULL
9513,1025,TP0IKUUQEXCT,"Auralift Stain Remover Spray","Stain Remover Spray",Auralift,19,"Household Goods and Cleaning Products",Laundry,"32 oz",8.95,40,1,2025-12-04,NULL
9514,1007,YRAP3CVEE9D6,"PurePaw Naturals Wet Cat Food","Wet Cat Food","PurePaw Naturals",31,"Pet Care Products",Cats,"3 oz",32.43,88,1,2025-12-04,NULL
9515,2118,8UTGUXPTIJGI,"VitaVerde Pita Bread","Pita Bread",VitaVerde,2,"Food and Beverages","Baked Goods","12 ct",5.17,138,1,2025-12-05,NULL
9516,8524,WCSS8K5GUDIF,"EverBloom Foods Raspberries",Raspberries,"EverBloom Foods",4,"Food and Beverages",Produce,"12 oz",9.09,63,1,2025-12-05,NULL
9517,5158,1DCFJL3SP93Y,"Aurora Fields Whole Wheat Bread","Whole Wheat Bread","Aurora Fields",2,"Food and Beverages","Baked Goods","20 oz",2.73,208,1,2025-12-06,NULL
9518,2346,0XA3FY8XS6DW,"Lunafresh Baby Toddler Apple Juice","Toddler Apple Juice","Lunafresh Baby",35,"Baby and Childcare",Beverages,"64 oz",15.12,29,1,2025-12-07,NULL
9519,4186,HZHWLZ1VW6Q5,"SunVale Home Fabric Refresher","Fabric Refresher","SunVale Home",19,"Household Goods and Cleaning Products",Laundry,"32 oz",11.76,104,1,2025-12-07,NULL
9520,9389,IXRHJHAXLIED,"EverBloom Foods Oatmeal",Oatmeal,"EverBloom Foods",6,"Food and Beverages","Breakfast and Cereal","10 oz",1.67,291,1,2025-12-07,NULL
9521,7275,RO8A422EQJQN,"GoldenVale Bathroom Cleaner","Bathroom Cleaner",GoldenVale,18,"Household Goods and Cleaning Products","Cleaning Supplies","19 oz",16.65,256,1,2025-12-07,NULL
9522,1900,6TR6QNSIV863,"PurePaw Naturals Cat Beds","Cat Beds","PurePaw Naturals",31,"Pet Care Products",Cats,Large,25.48,151,1,2025-12-08,NULL
9523,6941,ZR4H85W2SRA4,"BrightNest All Purpose Cleaner","All Purpose Cleaner",BrightNest,18,"Household Goods and Cleaning Products","Cleaning Supplies","16 oz",9.51,144,1,2025-12-08,NULL
9524,8217,A8JJJ5MDYHGD,"Auralis Organics Hand Wipes","Hand Wipes","Auralis Organics",14,"Personal Care and Beauty","Bath and Body","40 ct",5.61,53,1,2025-12-09,NULL
9525,2486,BIDW41X6TSUD,"FinBloom Pellet Fish Food","Pellet Fish Food",FinBloom,33,"Pet Care Products",Fish,"8 oz",31.35,290,1,2025-12-09,NULL
9526,4620,D0V7RYOFCLXU,"Auralis Smile Toothpaste",Toothpaste,"Auralis Smile",16,"Personal Care and Beauty","Oral Care","6 oz",6.01,268,1,2025-12-09,NULL
9527,3035,EAP6HI80AX39,"EverWell Baby Baby Sunscreen","Baby Sunscreen","EverWell Baby",40,"Baby and Childcare","Health & Wellnes","3 oz",11.49,102,1,2025-12-09,NULL
9528,1456,HQN3RL1CJMMU,"Lunafresh Outdoor Contractor Bags","Outdoor Contractor Bags",Lunafresh,21,"Household Goods and Cleaning Products","Trash Bags","20 ct",4.17,128,1,2025-12-09,NULL
9529,9989,82NX1AMCCF27,"Aurora Fields Vanilla Yogurt","Vanilla Yogurt","Aurora Fields",1,"Food and Beverages",Dairy,"32 oz",1.80,33,1,2025-12-10,NULL
9530,447,QKDCJ0AJOBP9,"Auralis Organics Hand Soap","Hand Soap","Auralis Organics",14,"Personal Care and Beauty","Bath and Body","12 oz",8.90,80,1,2025-12-10,NULL
9531,8782,SHOZ71OTL0BU,"Lunafresh Pretzels",Pretzels,Lunafresh,3,"Food and Beverages",Snacks,"12 oz",2.21,219,1,2025-12-10,NULL
9532,4128,109VG8TXI8R0,"Nuvéra Face Mask","Face Mask",Nuvéra,15,"Personal Care and Beauty","Skin Care","3 ct",6.12,157,1,2025-12-11,NULL
9533,6618,WXCKVJK8UKON,"VitaVerde Hamburger Buns","Hamburger Buns",VitaVerde,2,"Food and Beverages","Baked Goods","8 ct",5.46,235,1,2025-12-11,NULL
9534,6276,AG52KG8Q3D7L,"PureLuxe Home All Purpose Cleaner","All Purpose Cleaner","PureLuxe Home",18,"Household Goods and Cleaning Products","Cleaning Supplies","16 oz",17.08,66,1,2025-12-12,NULL
9535,8391,IFK0I70U1QIY,"EverClean Lavendar Plug-In Refill","Lavendar Plug-In Refill",EverClean,24,"Household Goods and Cleaning Products","Air Fresheners","2 ct",10.22,280,1,2025-12-12,NULL
9536,2099,GH0YOVZFVFMK,"Silvane Organics Dry Shampoo","Dry Shampoo","Silvane Organics",13,"Personal Care and Beauty","Hair Care","10 oz",12.30,283,1,2025-12-13,NULL
9537,6465,LJC21K2ZXXA9,"PureHarvest Asparagus",Asparagus,PureHarvest,4,"Food and Beverages",Produce,"1 lb",2.83,231,1,2025-12-13,NULL
9538,1064,NRZWTF9TG3VL,"PureHarvest Pomegranate Juice","Pomegranate Juice",PureHarvest,9,"Food and Beverages",Juice,"32 oz",4.65,234,1,2025-12-13,NULL
9539,3290,QOY6BQDVH1MM,"Tmart Garlic Powder","Garlic Powder",Tmart,7,"Food and Beverages",Pantry,"11 oz",5.73,118,1,2025-12-14,NULL
9540,901,3TG9NHOYJGPT,"Tmart Bar Soap","Bar Soap",Tmart,14,"Personal Care and Beauty","Bath and Body","3 ct",7.95,176,1,2025-12-15,NULL
9541,3729,FML05G8DUK49,"Tmart Bath Bomb","Bath Bomb",Tmart,14,"Personal Care and Beauty","Bath and Body","6 ct",10.94,195,1,2025-12-15,NULL
9542,2864,J637V14Y6RUR,"ZenSol Leafworks White Tea","White Tea","ZenSol Leafworks",11,"Food and Beverages",Tea,"20 ct",7.18,212,1,2025-12-15,NULL
9543,4974,3552UTGR5330,"BrightNest Baby Board Books","Board Books","BrightNest Baby",38,"Baby and Childcare",Toys,"3 ct",12.44,75,1,2025-12-17,NULL
9544,6570,8YKCXJE5NJH1,"SunVale Meats Chicken Thighs","Chicken Thighs","SunVale Meats",5,"Food and Beverages",Meat,"2 lb",7.02,97,1,2025-12-17,NULL
9545,9497,MICV45XK8FCA,"VitaVerde Large Brown Eggs","Large Brown Eggs",VitaVerde,1,"Food and Beverages",Dairy,"12 ct",6.88,218,1,2025-12-17,NULL
9546,7210,TMWSA6ZFRY4R,"Lunafresh Baking Powder","Baking Powder",Lunafresh,7,"Food and Beverages",Pantry,"16 oz",9.50,76,1,2025-12-17,NULL
9547,7624,2K27KDAEVS5F,"GoldenVale Farms Vanilla Yogurt","Vanilla Yogurt","GoldenVale Farms",1,"Food and Beverages",Dairy,"5 oz",7.67,231,1,2025-12-18,NULL
