"product_id","subcategory_id","name","brand","sku","unit_size","price","stock_quantity","is_active","date_created","date_inactive","date_updated"
"8963","7","PureHarvest Iodized Salt","PureHarvest","D1W09N19DRI9","26 oz","3.03","135","1","2020-03-02 00:00:00",\N,"2026-04-13 22:02:07"
"8964","9","PureHarvest Tomato Juice","PureHarvest","497JKO25X8K1","46 oz","2.70","222","1","2020-03-15 00:00:00",\N,"2026-04-13 22:02:07"
"8965","4","EverBloom Foods Spinach","EverBloom Foods","NM1VPRN46UWV","16 oz","7.20","168","1","2021-08-07 00:00:00",\N,"2026-04-13 22:02:07"
"8966","7","GoldenVale Beef Broth","GoldenVale","XAOFG2MKIOO1","14 oz","9.64","296","1","2021-02-09 00:00:00",\N,"2026-04-13 22:02:07"
"8967","3","GoldenVale Rice Cakes","GoldenVale","FCPP0E9B6FNA","6 ct","6.83","56","1","2021-11-01 00:00:00",\N,"2026-04-13 22:02:07"
"8968","6","BrightBerry Oatmeal","BrightBerry","HSYJZHW29SCL","16 oz","2.45","132","1","2019-07-29 00:00:00",\N,"2026-04-13 22:02:07"
"8969","1","GoldenVale Farms Baby Swiss Cheese","GoldenVale Farms","5U072OGLAOIS","16 oz","7.86","131","1","2020-10-19 00:00:00",\N,"2026-04-13 22:02:07"
"8970","5","EverBloom Foods Sirloin Steak","EverBloom Foods","DWILPJJ42EYW","2 lb","6.28","209","1","2019-01-04 00:00:00",\N,"2026-04-13 22:02:07"
"8971","5","PureHarvest Polish Sausage","PureHarvest","S7SRPZIUC50M","12 oz","4.99","285","1","2021-01-29 00:00:00",\N,"2026-04-13 22:02:07"
"8972","2","VitaVerde Hamburger Buns","VitaVerde","1GBPXPLAETA6","16 ct","6.03","105","1","2022-02-07 00:00:00",\N,"2026-04-13 22:02:07"
"8973","4","GoldenVale Broccoli","GoldenVale","DOZPM90Y2H0B","1 lb","5.76","173","1","2020-12-29 00:00:00",\N,"2026-04-13 22:02:07"
"8974","5","Tmart Hot Dogs","Tmart","GHGTKYSMGQJD","12 oz","1.53","110","1","2019-09-29 00:00:00",\N,"2026-04-13 22:02:07"
"8975","9","Lunafresh Mango Juice","Lunafresh","LHP4H1X7HL5R","12 oz","9.15","238","1","2024-03-07 00:00:00",\N,"2026-04-13 22:02:07"
"8976","11","SilkenSteep Black Tea","SilkenSteep","JO4Q5T6W4HO3","20 ct","9.00","138","1","2020-09-05 00:00:00",\N,"2026-04-13 22:02:07"
"8977","5","BrightBerry Bratwurst","BrightBerry","HXBY2YO75Y3J","12 oz","4.88","48","1","2019-04-19 00:00:00",\N,"2026-04-13 22:02:07"
"8978","5","VitaVerde Chicken Drumsticks","VitaVerde","0PJXV4U9S3FI","2 lb","9.00","157","1","2022-11-18 00:00:00",\N,"2026-04-13 22:02:07"
"8979","4","PureHarvest Avocados","PureHarvest","1NUWAENLOL8W","2 ct","5.48","106","1","2022-11-19 00:00:00",\N,"2026-04-13 22:02:07"
"8980","8","Crescent Brew Cherry Cola","Crescent Brew","FH93XVM7LB5C","12 oz","7.21","71","1","2019-07-04 00:00:00",\N,"2026-04-13 22:02:07"
"8981","5","Lunafresh Bacon","Lunafresh","EW7XNU5YNWDB","12 oz","9.42","254","1","2024-08-31 00:00:00",\N,"2026-04-13 22:02:07"
"8982","6","PureHarvest Waffle Mix","PureHarvest","1U30XVLTHIIF","32 oz","8.79","187","1","2023-10-30 00:00:00",\N,"2026-04-13 22:02:07"
"8983","4","Aurora Fields Potatoes","Aurora Fields","CXLVGPX9OVB8","5 lb","4.00","206","1","2026-03-23 00:00:00",\N,"2026-04-13 22:02:07"
"8984","7","GoldenVale Pasta Sauce","GoldenVale","0LX3YWG13BUH","24 oz","3.22","153","1","2026-01-03 00:00:00",\N,"2026-04-13 22:02:07"
"8985","3","Aurora Fields Cheese Puffs","Aurora Fields","E5NGX1DMDKM9","10 oz","9.20","268","1","2025-02-04 00:00:00",\N,"2026-04-13 22:02:07"
"8986","3","BrightBerry Dry Roasted Peanuts","BrightBerry","PV1XVNU5Q4TM","30 oz","2.56","280","1","2021-03-04 00:00:00",\N,"2026-04-13 22:02:07"
"8987","2","SunVale Kitchen Whole Wheat Bread","SunVale Kitchen","RQ9RLWATNSAK","20 oz","8.06","79","1","2019-01-08 00:00:00",\N,"2026-04-13 22:02:07"
"8988","1","VitaVerde Skim Milk","VitaVerde","J0TM0P8OMEC9","32 oz","6.06","238","1","2020-01-08 00:00:00",\N,"2026-04-13 22:02:07"
"8989","1","Aurora Fields Egg Bites","Aurora Fields","0KQNY011D0J7","4 ct","5.18","270","1","2024-02-16 00:00:00",\N,"2026-04-13 22:02:07"
"8990","5","GoldenVale Farms Pork Chops","GoldenVale Farms","IM8RMHJQXOFE","2 lb","4.24","90","1","2019-07-30 00:00:00",\N,"2026-04-13 22:02:07"
"8991","3","PureHarvest Pretzels","PureHarvest","QGBU4BSRV7T1","12 oz","5.94","157","1","2021-04-21 00:00:00",\N,"2026-04-13 22:02:07"
"8992","1","Tmart Large Brown Eggs","Tmart","M37B64NUPWJ2","12 ct","3.07","288","1","2021-07-05 00:00:00",\N,"2026-04-13 22:02:07"
"8993","2","VitaVerde Flour Tortillas","VitaVerde","HFB6TNIE1VC8","20 ct","9.90","110","1","2024-09-20 00:00:00",\N,"2026-04-13 22:02:07"
"8994","7","Lunafresh Coconut Oil","Lunafresh","AL0S7A5TGOL9","1 gal","8.17","79","1","2025-06-12 00:00:00",\N,"2026-04-13 22:02:07"
"8995","4","NaturaPress Carrots","NaturaPress","US3GHQB6I3H6","2 lb","4.07","26","1","2019-06-07 00:00:00",\N,"2026-04-13 22:02:07"
"8996","8","Crescent Brew Club Soda","Crescent Brew","5GSLH40F4SNR","12 oz","8.48","217","1","2023-12-22 00:00:00",\N,"2026-04-13 22:02:07"
"8997","4","Crescent Grove Raspberries","Crescent Grove","EAQPXGO4LTAC","6 oz","6.36","55","1","2020-08-02 00:00:00",\N,"2026-04-13 22:02:07"
"8998","4","VitaVerde Kale","VitaVerde","0JVZROMHINR7","16 oz","2.13","110","1","2019-06-14 00:00:00",\N,"2026-04-13 22:02:07"
"8999","3","SunVale Kitchen Potato Chips","SunVale Kitchen","BVFD14UXI6G8","16 oz","6.29","232","1","2023-12-05 00:00:00",\N,"2026-04-13 22:02:07"
"9000","7","Crescent Grove Penne Pasta","Crescent Grove","55LEMZ14Q0O4","16 oz","7.27","211","1","2020-04-20 00:00:00",\N,"2026-04-13 22:02:07"
"9001","7","Lunafresh Quinoa","Lunafresh","J6HOT7WS2SJS","2 lb","1.68","233","1","2025-07-10 00:00:00",\N,"2026-04-13 22:02:07"
"9002","7","PureHarvest Coconut Oil","PureHarvest","FGQIWP2AZ8B7","1 gal","2.12","246","1","2025-09-19 00:00:00",\N,"2026-04-13 22:02:07"
"9003","2","Crescent Grove White Bread","Crescent Grove","DW29CUK6BWXV","20 oz","7.92","96","1","2025-09-28 00:00:00",\N,"2026-04-13 22:02:07"
"9004","3","Crescent Grove Potato Chips","Crescent Grove","M4C1UP5N9W29","6 oz","3.19","294","1","2025-04-15 00:00:00",\N,"2026-04-13 22:02:07"
"9005","7","PureHarvest Minced Garlic","PureHarvest","RPZJAFMOBATG","32 oz","5.56","209","1","2022-12-08 00:00:00",\N,"2026-04-13 22:02:07"
"9006","5","Lunafresh Beef Roast","Lunafresh","RNKE4POBOQ4F","2 lb","3.82","22","1","2019-11-23 00:00:00",\N,"2026-04-13 22:02:07"
"9007","2","NaturaPress Corn Tortillas","NaturaPress","G8V5CIEMZISZ","12 ct","5.06","40","1","2019-02-07 00:00:00",\N,"2026-04-13 22:02:07"
"9008","9","SunVale Juices Apple Juice","SunVale Juices","YVFOAQ8FP4UX","12 oz","9.59","37","1","2024-04-09 00:00:00",\N,"2026-04-13 22:02:07"
"9009","9","NaturaPress Passion Fruit Juice","NaturaPress","VQJ52EWM9JX9","12 oz","9.81","279","1","2023-01-22 00:00:00",\N,"2026-04-13 22:02:07"
"9010","22","Lunafresh Parchment Paper","Lunafresh","WWBFRDMV20AO","100 ft","18.26","226","1","2023-07-26 00:00:00",\N,"2026-04-13 22:02:07"
"9011","8","BrightBerry Vanilla Cream Soda","BrightBerry","VD7AN9NNVNHB","12 oz","7.55","263","1","2022-05-19 00:00:00",\N,"2026-04-13 22:02:07"
"9012","4","Lunafresh Grapes","Lunafresh","Y82PVZMH7H08","1 lb","4.99","156","1","2022-04-14 00:00:00",\N,"2026-04-13 22:02:07"
"9013","1","NaturaPress Chocolate Milk","NaturaPress","261TA29UG5O2","64 oz","7.23","300","1","2025-05-11 00:00:00",\N,"2026-04-13 22:02:07"
"9014","5","GoldenVale Farms Italian Sausage","GoldenVale Farms","JV1RJYTX1DAR","32 oz","5.77","253","1","2018-12-16 00:00:00",\N,"2026-04-13 22:02:07"
"9015","7","Aurora Fields Iodized Salt","Aurora Fields","YG46T5BBD3AR","26 oz","9.14","67","1","2021-11-11 00:00:00",\N,"2026-04-13 22:02:07"
"9016","4","PureHarvest Mushrooms","PureHarvest","QSPXRVD7C4TO","8 oz","5.28","144","1","2026-03-03 00:00:00",\N,"2026-04-13 22:02:07"
"9017","25","GoldenVale Health Multivitamin","GoldenVale Health","TCUOSXXQVMKA","60 ct","17.40","168","1","2024-04-07 00:00:00",\N,"2026-04-13 22:02:07"
"9018","1","GoldenVale Farms Cream Cheese","GoldenVale Farms","MEOB5LYWGN09","16 oz","9.65","72","1","2023-11-28 00:00:00",\N,"2026-04-13 22:02:07"
"9019","5","BrightBerry Ham Slices","BrightBerry","FGF6I9JTIN07","16 oz","9.68","293","1","2020-06-19 00:00:00",\N,"2026-04-13 22:02:07"
"9020","24","Tmart Lavendar Gel Cone Air Freshener","Tmart","475YLZ3V7A7B","6 oz","5.94","88","1","2019-01-17 00:00:00",\N,"2026-04-13 22:02:07"
"9021","10","Golden Ember Decaf Coffee","Golden Ember","5W39Z1FGV90X","16 oz","8.30","172","1","2022-04-08 00:00:00",\N,"2026-04-13 22:02:07"
"9022","34","PureNourish Infant Formula Powder","PureNourish","BJOEW2MSSLRV","12 oz","29.20","125","1","2020-07-26 00:00:00",\N,"2026-04-13 22:02:07"
"9023","7","Crescent Grove Penne Pasta","Crescent Grove","RD4U0RL02SLS","12 oz","8.61","185","1","2024-06-22 00:00:00",\N,"2026-04-13 22:02:07"
"9024","7","EverBloom Foods Olive Oil","EverBloom Foods","GVOPPV7IS60X","48 oz","4.17","85","1","2019-09-06 00:00:00",\N,"2026-04-13 22:02:07"
"9025","5","EverBloom Foods Sirloin Steak","EverBloom Foods","O414IWQVR981","1 lb","9.20","23","1","2020-10-10 00:00:00",\N,"2026-04-13 22:02:07"
"9026","8","SunVale Beverages Strawberry Soda","SunVale Beverages","AGOU8UQCX90X","12 oz","9.65","131","1","2025-12-03 00:00:00",\N,"2026-04-13 22:02:07"
"9027","4","SunVale Farms Asparagus","SunVale Farms","4H1F17KU59Q1","2 lb","1.78","76","1","2018-12-09 00:00:00",\N,"2026-04-13 22:02:07"
"9028","9","EverSip Grapefruit Juice","EverSip","U4YNXXB65UUU","32 oz","3.56","88","1","2020-01-30 00:00:00",\N,"2026-04-13 22:02:07"
"9029","10","Veloro Coffee Co. Ground Coffee","Veloro Coffee Co.","4VKASOO04VUS","12 oz","1.91","51","1","2024-08-31 00:00:00",\N,"2026-04-13 22:02:07"
"9030","4","VitaVerde Bananas","VitaVerde","4MYSR9PCY4R6","3 lb","4.71","43","1","2022-02-07 00:00:00",\N,"2026-04-13 22:02:07"
"9031","8","BlueHaven Diet Cola","BlueHaven","G0HZ2GOMV3IC","16 oz","4.42","255","1","2024-12-13 00:00:00",\N,"2026-04-13 22:02:07"
"9032","5","Lunafresh Ground Beef","Lunafresh","9RJTXIML12NM","1 lb","7.57","156","1","2024-10-26 00:00:00",\N,"2026-04-13 22:02:07"
"9033","4","GoldenVale Avocados","GoldenVale","10MWGALQFXGX","4 ct","2.61","110","1","2022-12-20 00:00:00",\N,"2026-04-13 22:02:07"
"9034","24","NaturaPress Reed Diffuser","NaturaPress","1CW6DDRMPYWB","6 oz","17.76","47","1","2021-06-18 00:00:00",\N,"2026-04-13 22:02:07"
"9035","6","SunVale Kitchen Oatmeal","SunVale Kitchen","051RR2IZWY9E","16 oz","6.04","223","1","2019-06-29 00:00:00",\N,"2026-04-13 22:02:07"
"9036","5","SunVale Meats T-Bone Steak","SunVale Meats","2O1NTA95O9M5","1.5 lb","3.53","202","1","2021-07-03 00:00:00",\N,"2026-04-13 22:02:07"
"9037","7","EverBloom Foods Vanilla Extract","EverBloom Foods","VJZ50PRZ2XAO","2 oz","2.15","75","1","2022-10-11 00:00:00",\N,"2026-04-13 22:02:07"
"9038","2","Lunafresh Pita Bread","Lunafresh","4KSAH34CDGMK","6 ct","7.47","218","1","2023-02-04 00:00:00",\N,"2026-04-13 22:02:07"
"9039","26","GoldenVale Health Allergy Relief Tablets","GoldenVale Health","1MLXG6BQDA8H","48 ct","10.09","159","1","2020-11-15 00:00:00",\N,"2026-04-13 22:02:07"
"9040","8","Crescent Brew Diet Cola","Crescent Brew","7Q6O7CK83QO5","2 L","6.03","201","1","2023-07-09 00:00:00",\N,"2026-04-13 22:02:07"
"9041","14","Serenique Botanicals Bar Soap","Serenique Botanicals","4ILCO1F1N4Q2","6 ct","8.88","290","1","2021-05-03 00:00:00",\N,"2026-04-13 22:02:07"
"9042","5","NaturaPress Pork Chops","NaturaPress","Q5RXYHQ4SWX1","2 lb","6.44","100","1","2024-07-27 00:00:00",\N,"2026-04-13 22:02:07"
"9043","4","Crescent Grove Cauliflower","Crescent Grove","FTB8F7BXDCRO","ea","7.42","162","1","2025-03-20 00:00:00",\N,"2026-04-13 22:02:07"
"9044","5","GoldenVale Farms Chicken Thighs","GoldenVale Farms","CTDDRQ1LQHH3","2 lb","4.58","252","1","2026-02-01 00:00:00",\N,"2026-04-13 22:02:07"
"9045","7","PureHarvest Minced Garlic","PureHarvest","IDZI9FA0EWQK","8 oz","6.78","95","1","2021-02-27 00:00:00",\N,"2026-04-13 22:02:07"
"9046","4","NaturaPress Asparagus","NaturaPress","QPY1Z575WAB3","1 lb","9.51","34","1","2023-04-30 00:00:00",\N,"2026-04-13 22:02:07"
"9047","9","Lunafresh Passion Fruit Juice","Lunafresh","JMQB0QTC6BYC","32 oz","5.55","22","1","2019-07-11 00:00:00",\N,"2026-04-13 22:02:07"
"9048","4","VitaVerde Onions","VitaVerde","8SDIOXPIKFTP","1 lb","6.63","49","1","2023-06-09 00:00:00",\N,"2026-04-13 22:02:07"
"9049","8","BloomCrest Raspberry Soda","BloomCrest","0N8NEMA04YK1","16 oz","2.20","280","1","2024-12-24 00:00:00",\N,"2026-04-13 22:02:07"
"9050","22","GoldenVale Parchment Paper","GoldenVale","L4AZSRI164NU","50 ft","7.39","264","1","2020-12-18 00:00:00",\N,"2026-04-13 22:02:07"
"9051","22","PureLuxe Home Parchment Paper","PureLuxe Home","P7IQ5NU0ZLY7","50 ft","7.44","205","1","2025-09-04 00:00:00",\N,"2026-04-13 22:02:07"
"9052","3","BrightBerry Kettle Chips","BrightBerry","VQO5H523KD6W","10 oz","3.49","241","1","2024-07-01 00:00:00",\N,"2026-04-13 22:02:07"
"9053","8","GoldenDrop Lime Soda","GoldenDrop","9E698BPRTJ4R","12 oz","3.57","142","1","2019-03-10 00:00:00",\N,"2026-04-13 22:02:07"
"9054","2","Aurora Fields White Bread","Aurora Fields","54YW14KFGV6U","20 oz","4.52","266","1","2025-08-08 00:00:00",\N,"2026-04-13 22:02:07"
"9055","8","Lunafresh Orange Soda","Lunafresh","6AC1QZZTOYCB","16 oz","2.78","60","1","2022-02-04 00:00:00",\N,"2026-04-13 22:02:07"
"9056","3","Crescent Grove Fruit Snacks","Crescent Grove","OSK35K2BSGE4","10 ct","7.24","220","1","2022-02-10 00:00:00",\N,"2026-04-13 22:02:07"
"9057","3","Tmart Dry Roasted Peanuts","Tmart","WV40UED853BB","16 oz","2.02","97","1","2025-05-10 00:00:00",\N,"2026-04-13 22:02:07"
"9058","5","VitaVerde Chicken Breast","VitaVerde","56WZP9KZZBYM","2 lb","1.66","136","1","2019-06-17 00:00:00",\N,"2026-04-13 22:02:07"
"9059","9","Tmart Pomegranate Juice","Tmart","NGBHAHI7MF0P","32 oz","4.80","200","1","2024-05-18 00:00:00",\N,"2026-04-13 22:02:07"
"9060","4","BrightBerry Potatoes","BrightBerry","FRC4HEGJ49E0","10 lb","3.40","109","1","2022-07-12 00:00:00",\N,"2026-04-13 22:02:07"
"9061","4","Lunafresh Grapes","Lunafresh","HMEXBP1XYHW2","2 lb","7.82","110","1","2020-08-01 00:00:00",\N,"2026-04-13 22:02:07"
"9062","3","Lunafresh Fruit Snacks","Lunafresh","O36LX0Q1CTY8","10 ct","7.06","285","1","2023-10-11 00:00:00",\N,"2026-04-13 22:02:07"
"9063","4","Tmart Bananas","Tmart","NREJ2YPEMI66","1 lb","6.84","217","1","2023-06-30 00:00:00",\N,"2026-04-13 22:02:07"
"9064","4","Aurora Fields Sweet Potatoes","Aurora Fields","9O0X25AYK2PZ","5 lb","1.73","152","1","2019-11-13 00:00:00",\N,"2026-04-13 22:02:07"
"9065","3","Aurora Fields Beef Jerky","Aurora Fields","D5KW114IEE8X","3 oz","2.85","261","1","2024-08-23 00:00:00",\N,"2026-04-13 22:02:07"
"9066","8","SunVale Beverages Cherry Cola","SunVale Beverages","WOVMQFX04JPV","12 oz","6.00","294","1","2022-08-21 00:00:00",\N,"2026-04-13 22:02:07"
"9067","1","BrightBerry Cheddar Cheese","BrightBerry","87KKXD1YQ7JL","8 oz","9.68","240","1","2020-05-04 00:00:00",\N,"2026-04-13 22:02:07"
"9068","5","Aurora Fields Salmon Fillets","Aurora Fields","FZ1YS8O24PYH","16 oz","9.82","77","1","2022-03-23 00:00:00",\N,"2026-04-13 22:02:07"
"9069","7","EverBloom Foods Cornstarch","EverBloom Foods","0N7AW8ABOV0Y","12 oz","8.97","238","1","2023-10-28 00:00:00",\N,"2026-04-13 22:02:07"
"9070","3","Aurora Fields Rice Cakes","Aurora Fields","K1EX9JL13RDO","6 ct","7.38","89","1","2026-03-04 00:00:00",\N,"2026-04-13 22:02:07"
"9071","2","GoldenVale Bakery Whole Wheat Bread","GoldenVale Bakery","KW9OLTG4VOUE","16 oz","8.96","113","1","2025-10-02 00:00:00",\N,"2026-04-13 22:02:07"
"9072","12","BlueHaven Springs Purified Water","BlueHaven Springs","24K28V568EZS","6 ct","6.72","282","1","2023-12-24 00:00:00",\N,"2026-04-13 22:02:07"
"9073","1","Tmart Egg Bites","Tmart","UH8P6EX50HWL","8 ct","5.22","143","1","2023-09-20 00:00:00",\N,"2026-04-13 22:02:07"
"9074","1","EverBloom Foods Mozzarella Cheese","EverBloom Foods","KNZSM3RKWEV0","16 oz","5.71","80","1","2020-05-20 00:00:00",\N,"2026-04-13 22:02:07"
"9075","7","BrightBerry Brown Rice","BrightBerry","QWO2RDKF4KAR","1 lb","7.88","155","1","2019-03-14 00:00:00",\N,"2026-04-13 22:02:07"
"9076","7","SunVale Kitchen Canned Vegetables","SunVale Kitchen","JKC13Z9QXBDA","12 oz","4.29","64","1","2023-04-15 00:00:00",\N,"2026-04-13 22:02:07"
"9077","2","PureHarvest Naan Bread","PureHarvest","W8B6Y4MKNOHY","8 ct","7.46","102","1","2025-03-13 00:00:00",\N,"2026-04-13 22:02:07"
"9078","1","Lunafresh Vanilla Yogurt","Lunafresh","U9YWVHZL1YP4","32 oz","5.01","257","1","2022-07-01 00:00:00",\N,"2026-04-13 22:02:07"
"9079","4","Lunafresh Oranges","Lunafresh","7Z5B8ZC098HZ","5 lb","5.80","127","1","2025-05-02 00:00:00",\N,"2026-04-13 22:02:07"
"9080","7","BrightBerry Garlic Powder","BrightBerry","WA55DYLQI5NE","2.5 oz","5.56","98","1","2025-07-19 00:00:00",\N,"2026-04-13 22:02:07"
"9081","10","RoastHaven Whole Bean Coffee","RoastHaven","P2UNGAV813SR","32 oz","3.23","71","1","2025-06-19 00:00:00",\N,"2026-04-13 22:02:07"
"9082","19","Crescent Grove Dryer Sheets","Crescent Grove","CKBQZ6KX3E3H","60 ct","9.59","227","1","2024-05-26 00:00:00",\N,"2026-04-13 22:02:07"
"9083","2","Lunafresh Corn Tortillas","Lunafresh","K16DPDVSUPH1","20 ct","6.23","35","1","2019-05-05 00:00:00",\N,"2026-04-13 22:02:07"
"9084","7","Tmart Spaghetti","Tmart","M7XYWM0N2LNQ","16 oz","8.66","203","1","2019-04-18 00:00:00",\N,"2026-04-13 22:02:07"
"9085","4","Lunafresh Spinach","Lunafresh","DWDKVY0Y1T9A","8 oz","9.89","134","1","2019-07-14 00:00:00",\N,"2026-04-13 22:02:07"
"9086","4","NaturaPress Blueberries","NaturaPress","HNTXT1Z32P5O","1 pt","7.75","66","1","2020-11-09 00:00:00",\N,"2026-04-13 22:02:07"
"9087","36","VitaVerde Infant Overnight Diapers","VitaVerde Infant","YV4Q35XPRSMG","30 ct","7.54","246","1","2019-06-04 00:00:00",\N,"2026-04-13 22:02:07"
"9088","1","SunVale Kitchen Half and Half","SunVale Kitchen","IDSWF2TFBPOH","1 qt","8.07","30","1","2022-12-23 00:00:00",\N,"2026-04-13 22:02:07"
"9089","7","PureHarvest Canned Soup","PureHarvest","Q3NJPYRLKVBW","18 oz","7.70","113","1","2022-12-24 00:00:00",\N,"2026-04-13 22:02:07"
"9090","1","Crescent Grove Mozzarella Cheese","Crescent Grove","F8YIB22UWP5H","16 oz","2.88","250","1","2019-09-10 00:00:00",\N,"2026-04-13 22:02:07"
"9091","4","Lunafresh Cucumbers","Lunafresh","8C4M5ZNLBHI7","2 ct","3.53","264","1","2025-04-26 00:00:00",\N,"2026-04-13 22:02:07"
"9092","1","PureHarvest Almond Milk","PureHarvest","RLB5JZECHAGC","64 oz","1.63","32","1","2019-03-05 00:00:00",\N,"2026-04-13 22:02:07"
"9093","3","Lunafresh Dried Cranberries","Lunafresh","W2BSZ7PCHK2K","18 oz","5.91","182","1","2023-01-26 00:00:00",\N,"2026-04-13 22:02:07"
"9094","1","Tmart Large White Eggs","Tmart","RYQ4GDDOZHFE","6 ct","3.63","271","1","2024-03-11 00:00:00",\N,"2026-04-13 22:02:07"
"9095","9","SunVale Juices Orange Juice","SunVale Juices","CE2N8643U1SM","12 oz","8.07","98","1","2025-06-24 00:00:00",\N,"2026-04-13 22:02:07"
"9096","1","Tmart Cheddar Cheese","Tmart","Y08K9JF9XHKG","8 oz","6.62","183","1","2021-03-10 00:00:00",\N,"2026-04-13 22:02:07"
"9097","7","SunVale Kitchen Beef Broth","SunVale Kitchen","YWGCMFM3E669","14 oz","3.04","61","1","2025-04-21 00:00:00",\N,"2026-04-13 22:02:07"
"9098","8","Tmart Ginger Ale","Tmart","AYBWFX324ZRH","2 L","6.56","182","1","2021-12-17 00:00:00",\N,"2026-04-13 22:02:07"
"9099","4","GoldenVale Avocados","GoldenVale","IDLA9HG3YZT0","2 ct","3.80","104","1","2022-05-02 00:00:00",\N,"2026-04-13 22:02:07"
"9100","4","VitaVerde Lemons","VitaVerde","4R31EYVPNTNA","2 lb","1.55","76","1","2019-07-04 00:00:00",\N,"2026-04-13 22:02:07"
"9101","5","Aurora Fields Pork Tenderloin","Aurora Fields","NYDNYH0ZW9PH","2 lb","4.01","250","1","2018-12-19 00:00:00",\N,"2026-04-13 22:02:07"
"9102","7","BrightBerry Lentils","BrightBerry","IZHMJ37UV55O","1 lb","7.07","262","1","2024-10-02 00:00:00",\N,"2026-04-13 22:02:07"
"9103","7","EverBloom Foods White Rice","EverBloom Foods","8CCQOC3GWBJX","2 lb","3.84","90","1","2025-11-18 00:00:00",\N,"2026-04-13 22:02:07"
"9104","6","GoldenVale Oatmeal","GoldenVale","LMB71U55JODI","32 oz","3.89","170","1","2021-07-08 00:00:00",\N,"2026-04-13 22:02:07"
"9105","8","PurePeak Drinks Zero Sugar Cola","PurePeak Drinks","4UUIMLBBMP0R","12 oz","4.46","50","1","2025-09-26 00:00:00",\N,"2026-04-13 22:02:07"
"9106","1","EverBloom Foods Almond Milk","EverBloom Foods","9RJQTH8PQTRI","32 oz","9.20","78","1","2023-02-21 00:00:00",\N,"2026-04-13 22:02:07"
"9107","4","VitaVerde Spinach","VitaVerde","UK3PSZRCV1OQ","16 oz","7.67","237","1","2019-07-30 00:00:00",\N,"2026-04-13 22:02:07"
"9108","10","EverBrew Iced Coffee","EverBrew","7ZSIV2MKWE4Z","12 oz","5.86","290","1","2024-04-04 00:00:00",\N,"2026-04-13 22:02:07"
"9109","5","SunVale Meats Sausages","SunVale Meats","TXFLOVAAR62L","16 oz","5.50","183","1","2021-07-28 00:00:00",\N,"2026-04-13 22:02:07"
"9110","5","Crescent Grove T-Bone Steak","Crescent Grove","CTCMNQ7SI3VS","1.5 lb","1.52","106","1","2023-07-11 00:00:00",\N,"2026-04-13 22:02:07"
"9111","1","NaturaPress Cream Cheese","NaturaPress","BFHYYLXSXABH","16 oz","4.95","274","1","2019-04-12 00:00:00",\N,"2026-04-13 22:02:07"
"9112","4","PureHarvest Onions","PureHarvest","M0SWBE9EJK07","3 lb","7.61","83","1","2021-08-12 00:00:00",\N,"2026-04-13 22:02:07"
"9113","4","SunVale Farms Carrots","SunVale Farms","W1BLOEA0HI05","1 lb","5.76","292","1","2023-12-15 00:00:00",\N,"2026-04-13 22:02:07"
"9114","9","Citrabella Pineapple Juice","Citrabella","XTW84W6VOUNH","32 oz","8.49","188","1","2021-04-22 00:00:00",\N,"2026-04-13 22:02:07"
"9115","4","Tmart Cauliflower","Tmart","UWK4EMPDX9DQ","ea","3.42","176","1","2023-02-08 00:00:00",\N,"2026-04-13 22:02:07"
"9116","2","NaturaPress Brownies","NaturaPress","TQPBRGHD9L4P","12 ct","2.08","183","1","2025-05-01 00:00:00",\N,"2026-04-13 22:02:07"
"9117","4","Tmart Onions","Tmart","UTOX8JHX42A9","1 lb","2.43","255","1","2023-09-17 00:00:00",\N,"2026-04-13 22:02:07"
"9118","4","EverBloom Foods Sweet Potatoes","EverBloom Foods","DOTS6J8YWM14","5 lb","7.78","266","1","2023-08-20 00:00:00",\N,"2026-04-13 22:02:07"
"9119","3","Aurora Fields Potato Chips","Aurora Fields","9OAMN0KE1F61","10 oz","8.04","292","1","2020-10-09 00:00:00",\N,"2026-04-13 22:02:07"
"9120","3","PureHarvest Butter Cookies","PureHarvest","AID0V2USNCN2","24 ct","6.30","231","1","2021-05-24 00:00:00",\N,"2026-04-13 22:02:07"
"9121","8","BlueHaven Ginger Ale","BlueHaven","9UEQQ39RND7O","2 L","4.96","52","1","2025-09-25 00:00:00",\N,"2026-04-13 22:02:07"
"9122","6","Lunafresh Waffle Mix","Lunafresh","K239JN054HTI","32 oz","3.93","283","1","2023-07-01 00:00:00",\N,"2026-04-13 22:02:07"
"9123","4","SunVale Farms Apples","SunVale Farms","EQQGZPYRRFST","5 lb","7.58","253","1","2021-05-13 00:00:00",\N,"2026-04-13 22:02:07"
"9124","1","PureHarvest Buttermilk","PureHarvest","9HG7SMO6RLNY","1/2 gal","1.91","188","1","2024-10-08 00:00:00",\N,"2026-04-13 22:02:07"
"9125","3","BrightBerry Kettle Corn","BrightBerry","KD8VO3O4AHES","6 oz","3.27","235","1","2026-02-16 00:00:00",\N,"2026-04-13 22:02:07"
"9126","9","Tmart Grapefruit Juice","Tmart","4BMOY81E7Z5K","12 oz","3.61","97","1","2022-09-14 00:00:00",\N,"2026-04-13 22:02:07"
"9127","3","GoldenVale Potato Chips","GoldenVale","2G00I5FUL7BW","10 oz","4.35","197","1","2023-07-26 00:00:00",\N,"2026-04-13 22:02:07"
